ticker,data_symbol,name,category,scheme,layer,threshold,date,close,reference_high,reference_mode,drawdown,ret_21d,ret_63d,ret_126d,ret_252d,max_adverse_252d
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2016-01-20,79.9320068359375,95.1118392944336,52w_high,-15.96%,1.95%,15.23%,10.06%,28.53%,-5.26%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-10-30,179.6248779296875,213.86123657226562,52w_high,-16.01%,4.76%,14.07%,32.49%,48.27%,-6.97%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-02-27,275.36865234375,331.960693359375,52w_high,-17.05%,-13.35%,5.93%,23.17%,24.46%,-28.87%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2020-03-12,232.6692657470703,331.960693359375,52w_high,-29.91%,9.21%,20.79%,38.24%,59.32%,-15.82%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2020-03-20,203.6891632080078,331.960693359375,52w_high,-38.64%,16.23%,40.46%,59.03%,70.42%,-3.84%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-10-28,281.86279296875,353.7496337890625,52w_high,-20.32%,16.37%,8.69%,31.44%,14.85%,-0.94%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-10-28,323.7325744628906,383.66705322265625,52w_high,-15.62%,-3.01%,15.01%,9.41%,-0.49%,-14.41%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-03-04,321.9479675292969,386.1798400878906,52w_high,-16.63%,10.93%,8.33%,-2.19%,9.49%,-13.94%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-05-09,319.6947937011719,386.1798400878906,52w_high,-17.22%,10.47%,5.82%,-0.56%,17.37%,-13.33%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2022-09-23,286.5936279296875,386.1798400878906,52w_high,-25.79%,4.26%,16.52%,21.18%,35.52%,-3.32%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-04-04,485.3094482421875,571.061279296875,52w_high,-15.02%,14.31%,15.02%,18.53%,4.14%,-2.01%
MA,MA,Mastercard,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-02-23,494.350341796875,595.2506713867188,52w_high,-16.95%,0.58%,0.68%,,,-4.77%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2010-06-28,19.378177642822266,24.4810733795166,52w_high,-20.84%,-0.60%,5.21%,6.36%,29.22%,-9.17%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2016-02-08,75.72555541992188,95.1118392944336,52w_high,-20.38%,8.10%,20.17%,20.50%,33.25%,0.00%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2018-12-21,167.62625122070312,213.86123657226562,52w_high,-21.62%,14.24%,33.39%,48.72%,70.63%,-0.31%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-03-09,252.42929077148438,331.960693359375,52w_high,-23.96%,-1.12%,18.66%,28.23%,44.47%,-22.41%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2020-03-16,227.03314208984375,331.960693359375,52w_high,-31.61%,9.29%,26.30%,44.10%,63.13%,-13.73%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2020-03-23,195.86611938476562,331.960693359375,52w_high,-41.00%,26.57%,49.98%,61.73%,75.68%,0.00%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-10-28,281.86279296875,353.7496337890625,52w_high,-20.32%,16.37%,8.69%,31.44%,14.85%,-0.94%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2021-11-30,306.128173828125,383.66705322265625,52w_high,-20.21%,14.63%,9.41%,13.69%,13.83%,-9.49%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-03-07,304.5831604003906,386.1798400878906,52w_high,-21.13%,16.11%,15.25%,3.87%,15.44%,-9.03%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-06-16,300.970703125,386.1798400878906,52w_high,-22.06%,10.40%,2.21%,12.49%,22.09%,-7.94%
MA,MA,Mastercard,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2026-06-03,470.7608337402344,595.2506713867188,52w_high,-20.91%,13.05%,,,,0.00%
MA,MA,Mastercard,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2010-06-30,18.279726028442383,24.4810733795166,52w_high,-25.33%,5.35%,11.66%,13.16%,55.63%,-3.71%
MA,MA,Mastercard,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-03-12,232.6692657470703,331.960693359375,52w_high,-29.91%,9.21%,20.79%,38.24%,59.32%,-15.82%
MA,MA,Mastercard,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2020-03-20,203.6891632080078,331.960693359375,52w_high,-38.64%,16.23%,40.46%,59.03%,70.42%,-3.84%
MA,MA,Mastercard,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2022-09-23,286.5936279296875,386.1798400878906,52w_high,-25.79%,4.26%,16.52%,21.18%,35.52%,-3.32%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2010-06-24,17.02728271484375,21.472572326660156,52w_high,-20.70%,-0.52%,-7.04%,-10.04%,-0.78%,-14.24%
V,V,V,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2010-06-29,15.907415390014648,21.472572326660156,52w_high,-25.92%,0.74%,2.72%,-0.64%,6.16%,-8.20%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2014-04-11,45.06563186645508,53.30290985107422,52w_high,-15.45%,7.85%,12.62%,4.64%,34.31%,0.00%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2016-02-08,62.923709869384766,74.70621490478516,52w_high,-15.77%,4.50%,15.65%,18.41%,27.54%,0.00%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-12-21,117.8545150756836,142.76060485839844,52w_high,-17.45%,10.82%,25.20%,38.29%,51.52%,-2.04%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-02-27,172.0750274658203,203.9071044921875,52w_high,-15.61%,-10.25%,8.10%,17.18%,18.73%,-24.59%
V,V,V,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2020-03-16,145.30923461914062,203.9071044921875,52w_high,-28.74%,9.18%,26.36%,35.28%,48.74%,-10.70%
V,V,V,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2020-03-23,129.75643920898438,203.9071044921875,52w_high,-36.36%,22.73%,43.87%,45.93%,54.30%,0.00%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-10-28,173.4484100341797,207.5972442626953,52w_high,-16.45%,16.83%,7.01%,29.53%,16.70%,0.00%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-10-28,202.41452026367188,241.72097778320312,52w_high,-16.26%,-6.29%,8.85%,1.91%,0.47%,-14.74%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-04-08,305.34698486328125,359.27081298828125,52w_high,-15.01%,13.95%,15.64%,14.37%,-0.53%,-3.42%
V,V,V,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-02-13,313.4302062988281,370.3843994140625,52w_high,-15.38%,-1.79%,3.93%,,,-5.91%
V,V,V,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2010-06-24,17.02728271484375,21.472572326660156,52w_high,-20.70%,-0.52%,-7.04%,-10.04%,-0.78%,-14.24%
V,V,V,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2010-09-09,14.89242935180664,21.472572326660156,52w_high,-30.64%,10.81%,16.95%,7.35%,31.97%,-1.95%
V,V,V,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-03-12,153.02359008789062,203.9071044921875,52w_high,-24.95%,5.57%,18.19%,26.30%,41.03%,-15.20%
V,V,V,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2020-03-18,141.93487548828125,203.9071044921875,52w_high,-30.39%,14.18%,30.58%,38.59%,49.54%,-8.58%
V,V,V,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2021-11-22,188.99127197265625,241.72097778320312,52w_high,-21.81%,11.44%,10.59%,3.97%,8.36%,-8.68%
V,V,V,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2026-03-27,294.9085998535156,370.3843994140625,52w_high,-20.38%,4.66%,15.85%,,,0.00%
V,V,V,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2010-06-29,15.907415390014648,21.472572326660156,52w_high,-25.92%,0.74%,2.72%,-0.64%,6.16%,-8.20%
V,V,V,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-03-16,145.30923461914062,203.9071044921875,52w_high,-28.74%,9.18%,26.36%,35.28%,48.74%,-10.70%
V,V,V,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2020-03-23,129.75643920898438,203.9071044921875,52w_high,-36.36%,22.73%,43.87%,45.93%,54.30%,0.00%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2010-08-06,19.012853622436523,22.58206558227539,52w_high,-15.81%,-4.80%,-8.35%,21.66%,-10.52%,-12.07%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2010-11-16,16.718372344970703,22.58206558227539,52w_high,-25.97%,16.13%,40.59%,13.90%,12.55%,-9.33%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-05-04,18.748117446899414,23.5626163482666,52w_high,-20.43%,-0.26%,-0.99%,3.77%,22.91%,-19.14%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2011-08-01,17.55184555053711,23.5626163482666,52w_high,-25.51%,7.15%,21.17%,20.67%,28.44%,-13.63%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2011-08-08,15.159300804138184,23.5626163482666,52w_high,-35.66%,20.38%,41.72%,45.15%,58.86%,0.00%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2013-06-24,25.23935890197754,29.70085334777832,52w_high,-15.02%,8.20%,5.83%,19.11%,32.21%,0.00%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2014-10-13,30.642181396484375,36.47644805908203,52w_high,-15.99%,9.06%,-15.30%,-4.16%,-17.18%,-30.14%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2014-12-12,26.102237701416016,36.47644805908203,52w_high,-28.44%,-1.05%,5.11%,12.40%,-25.47%,-29.60%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2015-08-05,22.660512924194336,36.47644805908203,52w_high,-37.88%,3.33%,-12.77%,-18.22%,1.47%,-25.18%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2017-05-12,31.85806655883789,37.72175979614258,52w_high,-15.54%,1.57%,9.60%,9.30%,12.31%,-5.63%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-02-08,32.85823059082031,39.08472442626953,52w_high,-15.93%,7.31%,8.21%,3.55%,3.42%,-16.65%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2018-12-17,28.808557510375977,39.08472442626953,52w_high,-26.29%,10.90%,26.89%,32.17%,41.07%,-4.94%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2019-08-02,32.97077178955078,39.904632568359375,52w_high,-17.38%,-1.85%,25.62%,18.06%,23.59%,-28.81%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-02-26,36.566741943359375,43.09164810180664,52w_high,-15.14%,-15.08%,0.70%,38.32%,129.26%,-35.81%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2020-03-11,32.089576721191406,43.09164810180664,52w_high,-25.53%,3.27%,22.11%,60.98%,169.89%,-26.86%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2020-03-18,26.784053802490234,43.09164810180664,52w_high,-37.84%,28.74%,43.53%,93.97%,217.43%,-12.37%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-06-11,36.33970260620117,43.09164810180664,52w_high,-15.67%,1.54%,39.24%,99.14%,151.33%,-1.59%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-07-19,84.76691436767578,99.741455078125,52w_high,-15.01%,11.25%,31.55%,24.95%,53.80%,0.00%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-01-19,101.46964263916016,121.0817642211914,52w_high,-16.20%,0.80%,35.00%,30.47%,43.47%,-5.16%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-04-26,116.34042358398438,138.0443115234375,52w_high,-15.72%,1.10%,14.50%,21.73%,44.65%,-7.10%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-06-16,114.0149917602539,138.0443115234375,52w_high,-17.41%,14.34%,19.85%,26.37%,62.26%,-0.77%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-09-27,124.8405532836914,146.9150848388672,52w_high,-15.03%,11.96%,14.73%,31.93%,50.78%,-1.65%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2023-10-02,176.0714111328125,211.58677673339844,52w_high,-16.79%,-5.39%,18.52%,48.55%,69.56%,-9.64%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-08-05,239.0745086669922,282.7318115234375,52w_high,-15.44%,6.72%,26.72%,24.77%,61.88%,-1.14%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-01-27,291.99346923828125,357.49560546875,52w_high,-18.32%,-8.08%,-0.58%,40.63%,64.77%,-19.05%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-02-24,258.97283935546875,357.49560546875,52w_high,-27.56%,6.51%,29.35%,45.96%,117.23%,-8.73%
PWR,PWR,PWR,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-06-10,650.820556640625,785.1200561523438,52w_high,-17.11%,-0.63%,,,,-0.63%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2010-08-24,17.82639503479004,22.58206558227539,52w_high,-21.06%,0.55%,-2.31%,24.48%,-6.71%,-14.96%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2011-05-04,18.748117446899414,23.5626163482666,52w_high,-20.43%,-0.26%,-0.99%,3.77%,22.91%,-19.14%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2011-08-08,15.159300804138184,23.5626163482666,52w_high,-35.66%,20.38%,41.72%,45.15%,58.86%,0.00%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2014-12-01,27.945669174194336,36.47644805908203,52w_high,-23.39%,-0.39%,0.35%,5.51%,-20.84%,-34.25%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2014-12-15,25.347213745117188,36.47644805908203,52w_high,-30.51%,-0.23%,9.83%,15.40%,-21.39%,-27.50%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2015-08-24,21.542680740356445,36.47644805908203,52w_high,-40.94%,8.01%,-2.14%,-15.70%,19.98%,-21.30%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2017-05-30,30.151905059814453,37.72175979614258,52w_high,-20.07%,4.91%,13.46%,17.59%,18.02%,-0.29%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2018-10-10,31.07362174987793,39.08472442626953,52w_high,-20.50%,11.52%,2.06%,27.76%,23.05%,-11.86%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2019-08-14,31.888479232788086,39.904632568359375,52w_high,-20.09%,17.59%,31.73%,26.17%,52.81%,-26.40%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-03-09,32.76016616821289,43.09164810180664,52w_high,-23.98%,-1.77%,30.59%,56.93%,151.72%,-28.36%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2020-03-12,29.200138092041016,43.09164810180664,52w_high,-32.24%,9.33%,24.45%,73.28%,200.77%,-19.62%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2020-03-20,24.782155990600586,43.09164810180664,52w_high,-42.49%,29.30%,54.29%,107.13%,240.03%,-5.29%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-01-25,96.40411376953125,121.0817642211914,52w_high,-20.38%,12.03%,20.68%,38.18%,54.95%,-0.18%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-05-09,109.14552307128906,138.0443115234375,52w_high,-20.93%,18.77%,23.75%,34.22%,56.43%,-0.97%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2023-10-03,168.82479858398438,211.58677673339844,52w_high,-20.21%,-5.76%,19.16%,52.56%,76.43%,-5.76%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-02-14,285.0239562988281,357.49560546875,52w_high,-20.27%,-7.74%,20.83%,34.37%,82.14%,-17.07%
PWR,PWR,PWR,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-03-04,249.25741577148438,357.49560546875,52w_high,-30.28%,5.99%,42.86%,50.08%,120.27%,-5.18%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2010-11-16,16.718372344970703,22.58206558227539,52w_high,-25.97%,16.13%,40.59%,13.90%,12.55%,-9.33%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2011-08-01,17.55184555053711,23.5626163482666,52w_high,-25.51%,7.15%,21.17%,20.67%,28.44%,-13.63%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2011-08-08,15.159300804138184,23.5626163482666,52w_high,-35.66%,20.38%,41.72%,45.15%,58.86%,0.00%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2014-12-12,26.102237701416016,36.47644805908203,52w_high,-28.44%,-1.05%,5.11%,12.40%,-25.47%,-29.60%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2015-08-05,22.660512924194336,36.47644805908203,52w_high,-37.88%,3.33%,-12.77%,-18.22%,1.47%,-25.18%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2015-10-16,18.375507354736328,33.42694854736328,52w_high,-45.03%,12.97%,-6.35%,22.15%,47.33%,-7.74%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2018-12-17,28.808557510375977,39.08472442626953,52w_high,-26.29%,10.90%,26.89%,32.17%,41.07%,-4.94%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-03-11,32.089576721191406,43.09164810180664,52w_high,-25.53%,3.27%,22.11%,60.98%,169.89%,-26.86%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2020-03-18,26.784053802490234,43.09164810180664,52w_high,-37.84%,28.74%,43.53%,93.97%,217.43%,-12.37%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2020-03-23,23.47056007385254,43.09164810180664,52w_high,-45.53%,39.26%,65.10%,107.41%,247.81%,0.00%
PWR,PWR,PWR,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-02-24,258.97283935546875,357.49560546875,52w_high,-27.56%,6.51%,29.35%,45.96%,117.23%,-8.73%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2023-02-28,73.11854553222656,94.5240707397461,52w_high,-22.65%,1.32%,12.16%,41.81%,126.86%,-1.99%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2024-07-24,173.00770568847656,228.18382263183594,52w_high,-24.18%,11.56%,52.21%,99.13%,88.97%,-4.57%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2024-11-04,223.6914825439453,282.6660461425781,52w_high,-20.86%,12.68%,38.21%,20.17%,56.41%,-24.08%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-01-27,272.6782531738281,344.50665283203125,52w_high,-20.85%,-1.77%,-18.09%,20.58%,5.30%,-37.72%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-03-03,230.328857421875,344.50665283203125,52w_high,-33.14%,-10.75%,35.37%,32.83%,39.76%,-26.26%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2025-03-06,205.93653869628906,344.50665283203125,52w_high,-40.22%,-17.53%,40.03%,45.85%,56.60%,-17.53%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2026-01-08,321.6086730957031,402.32196044921875,52w_high,-20.06%,-15.62%,-11.05%,-19.91%,,-26.46%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2026-01-30,279.8695068359375,402.32196044921875,52w_high,-30.44%,15.74%,9.81%,,,-15.50%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2026-07-01,236.5,402.32196044921875,52w_high,-41.22%,,,,,0.00%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2024-07-25,168.41275024414062,228.18382263183594,52w_high,-26.19%,14.62%,56.40%,61.91%,95.23%,-1.97%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-02-27,247.6315460205078,344.50665283203125,52w_high,-28.12%,-17.60%,21.87%,28.52%,31.73%,-31.42%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2025-03-06,205.93653869628906,344.50665283203125,52w_high,-40.22%,-17.53%,40.03%,45.85%,56.60%,-17.53%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2025-04-03,188.9869384765625,344.50665283203125,52w_high,-45.14%,30.50%,67.52%,89.72%,44.01%,-10.13%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2026-01-20,294.5470275878906,402.32196044921875,52w_high,-26.79%,-1.27%,-5.87%,,,-19.71%
CEG,CEG,CEG,GROWTH_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2026-02-04,249.73680114746094,402.32196044921875,52w_high,-37.93%,27.39%,29.05%,,,-5.30%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-08-08,51.0978889465332,60.48579788208008,52w_high,-15.52%,14.15%,18.68%,20.08%,36.88%,-0.33%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2016-02-04,120.2231674194336,141.69512939453125,52w_high,-15.15%,3.69%,3.77%,16.90%,18.83%,-0.83%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2016-11-04,120.72111511230469,143.02645874023438,52w_high,-15.60%,6.17%,17.77%,26.65%,21.79%,0.00%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2017-07-07,136.8443145751953,161.78721618652344,52w_high,-15.42%,1.84%,8.76%,22.58%,38.49%,-2.38%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-12-14,186.9383087158203,219.95533752441406,52w_high,-15.01%,1.51%,14.79%,27.58%,43.14%,-8.24%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-03-02,310.5190124511719,365.6688232421875,52w_high,-15.08%,7.31%,15.40%,39.37%,60.35%,-5.19%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-01-21,457.8738098144531,539.7874145507812,52w_high,-15.18%,4.43%,18.89%,10.21%,2.86%,-13.26%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-05-06,480.0569152832031,578.9583129882812,52w_high,-17.08%,-6.27%,7.84%,-3.03%,0.22%,-17.27%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2022-05-18,409.5209045410156,578.9583129882812,52w_high,-29.27%,4.03%,30.86%,22.49%,16.48%,-3.02%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-03-13,884.4822387695312,1069.438720703125,52w_high,-17.29%,8.17%,12.73%,8.97%,13.09%,-4.17%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-10-06,907.0958251953125,1069.438720703125,52w_high,-15.18%,3.42%,-2.26%,13.41%,,-6.56%
COST,COST,Costco,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-07-01,924.6699829101562,1094.3199462890625,52w_high,-15.50%,,,,,-1.27%
COST,COST,Costco,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2018-12-21,175.6168975830078,219.95533752441406,52w_high,-20.16%,8.12%,23.23%,37.67%,52.27%,-2.33%
COST,COST,Costco,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-05-18,409.5209045410156,578.9583129882812,52w_high,-29.27%,4.03%,30.86%,22.49%,16.48%,-3.02%
COST,COST,Costco,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2022-05-19,403.3504638671875,578.9583129882812,52w_high,-30.33%,9.50%,31.34%,23.70%,17.16%,-1.54%
COST,COST,Costco,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-12-18,855.1790771484375,1069.438720703125,52w_high,-20.03%,14.61%,12.76%,11.99%,,-0.89%
COST,COST,Costco,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2022-05-18,409.5209045410156,578.9583129882812,52w_high,-29.27%,4.03%,30.86%,22.49%,16.48%,-3.02%
GEV,GEV,GEV,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-01-27,328.8583984375,436.1957702636719,52w_high,-24.61%,1.59%,12.22%,91.95%,116.14%,-18.14%
GEV,GEV,GEV,GROWTH_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-03-06,292.1956481933594,436.1957702636719,52w_high,-33.01%,-7.41%,65.30%,98.76%,183.77%,-7.87%
GEV,GEV,GEV,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2026-06-10,866.647216796875,1148.9429931640625,52w_high,-24.57%,20.30%,,,,0.00%
GEV,GEV,GEV,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-02-21,326.7456970214844,436.1957702636719,52w_high,-25.09%,4.79%,40.04%,85.37%,168.94%,-17.61%
