year,ticker,annual_return,group,spy_return,alpha_vs_spy,beat_spy,qqq_return,alpha_vs_qqq,beat_qqq
2020,ADBE,0.5163882199427161,WATCHLIST_1,0.18331659129890632,0.3330716286438098,True,0.484061173103266,0.03232704683945009,True
2021,ADBE,0.13384788269807313,WATCHLIST_1,0.28728738064843706,-0.15343949795036393,False,0.27419763042979617,-0.14034974773172304,False
2022,ADBE,-0.4065354632169702,WATCHLIST_1,-0.1817536936501497,-0.2247817695668205,False,-0.3257703119001204,-0.0807651513168498,False
2023,ADBE,0.7727987928267868,WATCHLIST_1,0.2617580723704003,0.5110407204563865,True,0.5485561597139335,0.2242426331128533,True
2024,ADBE,-0.2546429586440251,WATCHLIST_1,0.2488646804381094,-0.5035076390821345,False,0.25578255243556947,-0.5104255110795946,False
2025,ADBE,-0.21293965098727807,WATCHLIST_1,0.17719055511914772,-0.3901302061064258,False,0.2077254825855681,-0.4206651335728462,False
2026,ADBE,-0.3583816571204952,WATCHLIST_1,0.11277168154779438,-0.47115333866828957,False,0.17112659960592147,-0.5295082567264167,False
2022,SOFI,-0.7084123965111084,WATCHLIST_1,-0.1817536936501497,-0.5266587028609587,False,-0.3257703119001204,-0.38264208461098803,False
2023,SOFI,1.158351306094175,WATCHLIST_1,0.2617580723704003,0.8965932337237748,True,0.5485561597139335,0.6097951463802416,True
2024,SOFI,0.547738684797789,WATCHLIST_1,0.2488646804381094,0.2988740043596796,True,0.25578255243556947,0.2919561323622195,True
2025,SOFI,0.7000000619269051,WATCHLIST_1,0.17719055511914772,0.5228095068077574,True,0.2077254825855681,0.492274579341337,True
2026,SOFI,-0.31741785214186946,WATCHLIST_1,0.11277168154779438,-0.43018953368966384,False,0.17112659960592147,-0.48854445174779093,False
2017,REGN,0.024162824828174445,WATCHLIST_1,0.21705422116658024,-0.1928913963384058,False,0.32663552072159807,-0.3024726958934236,False
2018,REGN,-0.006543090507227678,WATCHLIST_1,-0.04569003641488878,0.0391469459076611,True,-0.0012624216767765928,-0.005280668830451085,False
2019,REGN,0.005301191876388334,WATCHLIST_1,0.31223852302976574,-0.3069373311533774,False,0.38961582925643423,-0.3843146373800459,False
2020,REGN,0.28664633276898854,WATCHLIST_1,0.18331659129890632,0.10332974147008223,True,0.484061173103266,-0.19741484033427747,False
2021,REGN,0.307197283615148,WATCHLIST_1,0.28728738064843706,0.019909902966710913,True,0.27419763042979617,0.03299965318535181,True
2022,REGN,0.14246565944908163,WATCHLIST_1,-0.1817536936501497,0.32421935309923133,True,-0.3257703119001204,0.46823597134920203,True
2023,REGN,0.2173280787249603,WATCHLIST_1,0.2617580723704003,-0.04442999364543998,False,0.5485561597139335,-0.33122808098897316,False
2024,REGN,-0.18895811911764449,WATCHLIST_1,0.2488646804381094,-0.43782279955575387,False,0.25578255243556947,-0.44474067155321395,False
2025,REGN,0.08959457323020481,WATCHLIST_1,0.17719055511914772,-0.08759598188894291,False,0.2077254825855681,-0.1181309093553633,False
2026,REGN,-0.13684569157407311,WATCHLIST_1,0.11277168154779438,-0.2496173731218675,False,0.17112659960592147,-0.3079722911799946,False
2017,MA,0.4768553117693486,WATCHLIST_1,0.21705422116658024,0.25980109060276835,True,0.32663552072159807,0.15021979104775052,True
2018,MA,0.25312930447200577,WATCHLIST_1,-0.04569003641488878,0.29881934088689455,True,-0.0012624216767765928,0.25439172614878236,True
2019,MA,0.5915798243844015,WATCHLIST_1,0.31223852302976574,0.27934130135463575,True,0.38961582925643423,0.20196399512796726,True
2020,MA,0.20186329399632408,WATCHLIST_1,0.18331659129890632,0.01854670269741776,True,0.484061173103266,-0.28219787910694194,False
2021,MA,0.011605878640785328,WATCHLIST_1,0.28728738064843706,-0.27568150200765174,False,0.27419763042979617,-0.26259175178901084,False
2022,MA,-0.026585403806616892,WATCHLIST_1,-0.1817536936501497,0.15516828984353281,True,-0.3257703119001204,0.2991849080935035,True
2023,MA,0.23403889416659296,WATCHLIST_1,0.2617580723704003,-0.027719178203807315,False,0.5485561597139335,-0.3145172655473405,False
2024,MA,0.24174342795281345,WATCHLIST_1,0.2488646804381094,-0.007121252485295937,False,0.25578255243556947,-0.014039124482756016,False
2025,MA,0.09037731094592893,WATCHLIST_1,0.17719055511914772,-0.08681324417321878,False,0.2077254825855681,-0.11734817163963918,False
2026,MA,-0.05788402974114293,WATCHLIST_1,0.11277168154779438,-0.1706557112889373,False,0.17112659960592147,-0.2290106293470644,False
2017,V,0.4717653991852546,WATCHLIST_1,0.21705422116658024,0.2547111780186744,True,0.32663552072159807,0.14512987846365655,True
2018,V,0.16487564679334388,WATCHLIST_1,-0.04569003641488878,0.21056568320823266,True,-0.0012624216767765928,0.16613806847012047,True
2019,V,0.433270075439413,WATCHLIST_1,0.31223852302976574,0.12103155240964725,True,0.38961582925643423,0.04365424618297875,True
2020,V,0.1712419441656119,WATCHLIST_1,0.18331659129890632,-0.012074647133294425,False,0.484061173103266,-0.3128192289376541,False
