ticker,industry,pattern,date,close,ma25,vol5,vol60,above_ma200,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d
CRWV,政策/AI觀察,沖量,2026-05-04,125.43000030517578,104.37839996337891,27681860.0,27340368.333333332,True,-8.55%,-17.27%,-4.91%,-6.70%,
CRWV,政策/AI觀察,弱量續攻,2026-05-05,127.88999938964844,106.72799987792969,26723380.0,27109035.0,True,-15.75%,-21.96%,-13.26%,-9.91%,
CRWV,政策/AI觀察,沖量,2026-05-06,137.97999572753906,109.14839965820312,27508160.0,27213260.0,True,-19.33%,-26.60%,-21.71%,-14.52%,
CRWV,政策/AI觀察,波段,2026-05-08,114.1500015258789,112.44079956054688,34938540.0,28122663.333333332,True,-6.00%,-7.59%,-10.32%,-7.39%,
CRWV,政策/AI觀察,波段,2026-05-11,114.69999694824219,113.79119934082031,34439460.0,28243671.666666668,True,-9.53%,-7.68%,-14.17%,-12.05%,
CRWV,政策/AI觀察,波段,2026-05-12,107.75,114.69159942626953,36420720.0,28406373.333333332,True,-7.37%,-3.23%,-11.27%,-8.34%,
CRWV,政策/AI觀察,波段,2026-05-13,111.30999755859375,115.58799926757813,34804740.0,28508303.333333332,True,-9.01%,-4.00%,-13.99%,-13.23%,
CRWV,政策/AI觀察,波段,2026-05-14,114.21499633789062,116.47659912109376,32072140.0,28678645.0,True,-5.81%,-4.10%,-11.96%,-16.38%,
CRWV,政策/AI觀察,波段,2026-05-18,103.7699966430664,116.42859924316406,28976260.0,28739421.666666668,True,2.04%,14.94%,12.78%,-17.43%,
CRWV,政策/AI觀察,波段,2026-06-02,119.2699966430664,113.13859893798828,33766100.0,28865248.333333332,True,-17.46%,-1.88%,-28.16%,,
CRWV,政策/AI觀察,波段,2026-06-03,110.93000030517578,113.35459899902344,34227120.0,28947058.333333332,True,-13.81%,3.86%,-26.31%,,
CRWV,政策/AI觀察,波段,2026-06-04,108.02999877929688,113.10819885253906,34896320.0,29118770.0,True,-11.38%,9.18%,-19.97%,,
CRWV,政策/AI觀察,波段,2026-06-05,100.38999938964844,112.65979888916016,35756840.0,29098581.666666668,True,0.16%,10.86%,,,
CRWV,政策/AI觀察,沖量,2026-06-17,115.20999908447266,106.89659912109374,30080300.0,30022965.0,True,-14.28%,-29.05%,,,
CRWV,政策/AI觀察,波段,2026-06-18,117.94999694824219,107.16219909667969,38652860.0,30755128.333333332,True,-18.12%,-26.70%,,,
CRWV,政策/AI觀察,波段,2026-06-22,111.29000091552734,107.04519927978515,37388240.0,30934981.666666668,True,-14.18%,,,,
CRWV,政策/AI觀察,波段,2026-06-23,105.72000122070312,106.98199920654297,38051380.0,31049233.333333332,True,-5.85%,,,,
CRWV,政策/AI觀察,波段,2026-06-24,100.87999725341797,106.86639923095703,33907460.0,31046900.0,True,-15.06%,,,,
CRWV,政策/AI觀察,波段,2026-06-25,98.76000213623047,106.8243994140625,32927040.0,30954503.333333332,False,-17.23%,,,,
