date,ticker,industry,pattern,close,ma25_slope_5d,vol5_over_vol60,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,max_adverse_60d
2014-06-20,AMD,AI半導體,波段,4.099999904632568,1.93%,1.22,0.24%,3.90%,-7.80%,-2.44%,-7.07%,-9.02%
2014-07-02,AMD,AI半導體,沖量,4.340000152587891,0.70%,1.06,-1.15%,5.30%,-9.91%,-5.99%,-17.05%,-16.36%
2014-07-07,AMD,AI半導體,波段,4.260000228881836,1.12%,1.10,8.92%,-11.27%,-6.10%,-1.17%,-19.95%,-16.67%
2014-08-05,AMD,AI半導體,波段,4.079999923706055,-0.44%,1.69,0.00%,4.66%,2.70%,-6.37%,-32.11%,-36.03%
2014-08-27,AMD,AI半導體,縮量黑馬,4.159999847412109,1.28%,0.28,-0.24%,-1.92%,-12.74%,-29.09%,-35.34%,-37.26%
2014-09-03,AMD,AI半導體,誘多,4.190000057220459,2.03%,0.29,-2.63%,-8.83%,-20.05%,-37.71%,-32.22%,-37.71%
2014-11-20,AMD,AI半導體,誘多,2.690000057220459,-0.12%,0.64,3.72%,-1.12%,-4.46%,-2.23%,13.75%,-16.73%
2014-12-24,AMD,AI半導體,誘多,2.6500000953674316,-0.30%,0.57,0.75%,-0.75%,-1.51%,14.72%,5.28%,-15.47%
2015-01-14,AMD,AI半導體,誘多,2.630000114440918,-0.29%,0.87,-6.08%,-0.76%,18.63%,18.25%,5.70%,-14.83%
2015-01-26,AMD,AI半導體,波段,2.609999895095825,-0.48%,2.53,2.30%,16.48%,19.16%,11.88%,-12.64%,-9.96%
2015-02-13,AMD,AI半導體,誘多,3.1500000953674316,3.44%,0.79,-2.86%,1.90%,-12.38%,-14.29%,-25.40%,-28.25%
2015-03-02,AMD,AI半導體,誘多,3.2100000381469727,5.12%,0.55,-8.72%,-14.02%,-15.89%,-16.82%,-28.97%,-30.84%
2015-06-02,AMD,AI半導體,誘多,2.299999952316284,-0.38%,0.81,-0.43%,2.17%,4.35%,-14.78%,-25.22%,-29.57%
2015-06-16,AMD,AI半導體,誘多,2.3499999046325684,0.17%,0.62,11.06%,2.13%,-16.60%,-16.60%,-21.70%,-31.06%
2015-06-18,AMD,AI半導體,沖量,2.5199999809265137,0.52%,1.16,2.38%,0.40%,-28.97%,-23.41%,-27.78%,-35.71%
2015-06-29,AMD,AI半導體,波段,2.3399999141693115,1.90%,2.32,-10.68%,-12.39%,-24.36%,-18.80%,-27.35%,-30.77%
2015-08-28,AMD,AI半導體,誘多,1.850000023841858,-0.13%,0.75,-1.62%,-1.62%,-10.27%,1.08%,20.00%,-10.27%
2015-09-30,AMD,AI半導體,誘多,1.7200000286102295,-0.47%,0.58,8.14%,13.37%,26.74%,20.35%,69.77%,0.00%
2015-10-14,AMD,AI半導體,誘多,1.9500000476837158,1.15%,0.80,7.69%,11.79%,6.15%,22.05%,20.00%,-0.51%
2015-10-15,AMD,AI半導體,沖量,1.9700000286102295,1.08%,1.12,8.63%,8.12%,1.52%,18.27%,21.32%,-1.52%
2015-10-28,AMD,AI半導體,誘多,2.180000066757202,3.96%,0.74,0.92%,-5.05%,9.17%,12.39%,-5.05%,-17.43%
2015-11-11,AMD,AI半導體,縮量黑馬,2.069999933242798,2.95%,0.64,2.42%,14.98%,18.36%,41.06%,-8.21%,-13.04%
2015-11-18,AMD,AI半導體,誘多,2.119999885559082,0.87%,0.67,12.26%,5.19%,20.75%,30.66%,-10.38%,-15.09%
2015-11-24,AMD,AI半導體,沖量,2.3399999141693115,2.20%,1.07,-2.99%,0.43%,20.94%,-8.55%,-15.81%,-23.08%
2015-12-07,AMD,AI半導體,誘多,2.359999895095825,1.39%,0.83,-0.85%,7.20%,6.36%,-11.44%,0.42%,-23.73%
2015-12-10,AMD,AI半導體,沖量,2.450000047683716,1.67%,1.09,4.49%,19.18%,-4.49%,-15.51%,-7.76%,-26.53%
2016-01-06,AMD,AI半導體,波段,2.509999990463257,3.63%,1.74,-10.36%,-16.73%,-16.73%,-23.90%,12.75%,-28.29%
2016-02-26,AMD,AI半導體,誘多,2.069999933242798,0.04%,0.55,14.49%,21.74%,34.30%,33.33%,95.17%,0.00%
2016-03-11,AMD,AI半導體,誘多,2.5199999809265137,2.59%,0.89,16.27%,10.32%,9.52%,36.90%,78.97%,-1.19%
2016-03-14,AMD,AI半導體,沖量,2.7200000286102295,3.49%,1.20,2.94%,5.15%,3.31%,34.56%,63.97%,-8.46%
2016-03-29,AMD,AI半導體,誘多,2.859999895095825,7.57%,0.72,-3.50%,-1.75%,27.97%,27.27%,75.52%,-8.39%
2016-04-12,AMD,AI半導體,誘多,2.809999942779541,2.98%,0.92,-6.76%,30.25%,29.54%,49.47%,78.65%,-6.76%
2016-04-22,AMD,AI半導體,沖量,3.990000009536743,2.22%,2.66,-11.03%,-7.77%,-3.01%,12.03%,35.59%,-13.53%
2016-05-04,AMD,AI半導體,誘多,3.5999999046325684,5.68%,0.95,1.39%,6.67%,17.78%,31.94%,90.56%,-0.28%
2016-05-18,AMD,AI半導體,誘多,3.8399999141693115,6.08%,0.94,8.85%,10.42%,23.70%,33.85%,75.26%,-1.82%
2016-05-19,AMD,AI半導體,沖量,3.7699999809265137,6.13%,1.03,15.38%,10.34%,39.52%,34.48%,84.35%,0.00%
2016-06-09,AMD,AI半導體,誘多,4.519999980926514,4.13%,0.93,5.09%,15.27%,12.83%,29.20%,66.15%,-4.42%
2016-06-17,AMD,AI半導體,沖量,5.260000228881836,4.91%,1.37,-7.22%,-3.61%,4.75%,26.24%,9.13%,-10.27%
2016-06-27,AMD,AI半導體,波段,4.71999979019165,5.74%,1.55,5.08%,8.90%,47.88%,39.83%,33.26%,0.00%
2016-07-08,AMD,AI半導體,誘多,5.099999904632568,2.55%,0.78,0.78%,14.51%,29.61%,49.41%,36.27%,-1.76%
2016-07-20,AMD,AI半導體,沖量,5.409999847412109,3.71%,1.01,26.62%,16.45%,23.48%,36.78%,19.96%,-3.51%
2016-07-21,AMD,AI半導體,波段,5.21999979019165,3.76%,1.18,30.65%,23.95%,34.87%,40.80%,29.31%,0.00%
2016-08-05,AMD,AI半導體,誘多,6.610000133514404,5.31%,0.92,1.82%,15.28%,13.62%,-6.81%,9.38%,-13.16%
2016-08-19,AMD,AI半導體,沖量,7.619999885559082,6.24%,1.15,0.66%,-1.44%,-19.16%,-8.79%,-10.89%,-24.67%
2016-08-26,AMD,AI半導體,誘多,7.670000076293945,6.44%,0.92,-2.09%,-22.56%,-17.60%,-10.82%,16.56%,-25.16%
2016-10-14,AMD,AI半導體,誘多,6.75,-0.38%,0.90,-3.41%,6.67%,-0.89%,30.81%,65.93%,-6.67%
2016-10-20,AMD,AI半導體,沖量,6.960000038146973,2.63%,1.17,2.16%,-3.74%,21.55%,22.56%,41.95%,-9.48%
2016-10-21,AMD,AI半導體,波段,6.519999980926514,2.38%,1.13,10.43%,0.61%,33.59%,33.13%,49.85%,-3.37%
2016-11-07,AMD,AI半導體,誘多,6.960000038146973,0.24%,0.86,-2.44%,28.45%,35.78%,65.37%,75.86%,-9.48%
2016-11-11,AMD,AI半導體,波段,6.690000057220459,-0.30%,1.06,30.19%,31.99%,59.64%,80.42%,100.60%,0.00%
2016-11-28,AMD,AI半導體,誘多,8.829999923706055,5.88%,0.91,-1.70%,20.95%,36.69%,26.84%,59.91%,-4.98%
2016-12-05,AMD,AI半導體,沖量,8.680000305175781,3.92%,1.01,23.04%,26.15%,31.68%,12.56%,50.12%,0.00%
2016-12-23,AMD,AI半導體,誘多,11.579999923706055,9.09%,0.92,-1.30%,-1.21%,-10.62%,17.10%,19.08%,-15.80%
2017-01-03,AMD,AI半導體,沖量,11.430000305175781,5.71%,1.08,0.09%,-13.56%,5.51%,16.36%,22.92%,-14.70%
2017-01-10,AMD,AI半導體,誘多,11.4399995803833,5.12%,0.72,-13.64%,-9.53%,18.53%,25.17%,16.00%,-14.77%
2017-02-21,AMD,AI半導體,誘多,14.0,3.92%,0.84,3.29%,-6.79%,-1.29%,1.14%,-20.00%,-28.29%
2017-02-23,AMD,AI半導體,沖量,14.319999694824219,5.70%,1.09,-2.93%,-6.91%,-3.70%,-7.33%,-20.32%,-29.89%
2017-03-03,AMD,AI半導體,波段,13.029999732971191,6.65%,1.82,6.75%,3.53%,11.67%,-1.84%,-14.66%,-22.95%
2017-03-14,AMD,AI半導體,誘多,14.100000381469727,2.47%,0.96,-1.99%,-2.91%,-7.09%,-4.89%,-8.51%,-28.79%
2017-03-17,AMD,AI半導體,波段,13.489999771118164,0.99%,1.35,1.56%,7.86%,-5.19%,0.96%,-11.34%,-25.57%
2017-03-27,AMD,AI半導體,縮量黑馬,13.699999809265137,0.86%,0.80,6.86%,-4.38%,-1.53%,-25.69%,2.04%,-26.72%
2017-03-29,AMD,AI半導體,誘多,13.710000038146973,0.26%,0.63,3.36%,-6.93%,-0.66%,-19.26%,3.36%,-26.77%
2017-06-14,AMD,AI半導體,波段,11.770000457763672,3.65%,1.54,18.78%,12.40%,14.95%,19.97%,4.08%,-2.80%
2017-06-19,AMD,AI半導體,誘多,11.930000305175781,1.86%,0.95,18.02%,1.84%,12.99%,14.92%,2.43%,0.00%
2017-06-20,AMD,AI半導體,沖量,12.640000343322754,1.60%,1.02,6.01%,4.35%,7.20%,5.78%,-3.01%,-4.67%
2017-06-29,AMD,AI半導體,波段,12.600000381469727,4.07%,1.44,6.03%,10.48%,10.71%,-2.94%,0.08%,-4.37%
2017-07-03,AMD,AI半導體,縮量黑馬,12.149999618530273,3.02%,0.94,14.32%,10.95%,12.84%,7.16%,4.86%,-0.82%
2017-07-05,AMD,AI半導體,誘多,13.1899995803833,2.90%,0.96,8.34%,2.73%,1.36%,-4.25%,-3.41%,-8.64%
2017-07-11,AMD,AI半導體,沖量,13.890000343322754,3.85%,1.07,-2.95%,1.58%,-5.62%,-12.38%,-4.18%,-13.25%
2017-07-18,AMD,AI半導體,波段,13.479999542236328,2.29%,1.01,4.67%,1.71%,-3.41%,-9.87%,2.97%,-10.61%
2017-07-20,AMD,AI半導體,誘多,13.800000190734863,2.33%,0.79,2.32%,-4.06%,-10.58%,-5.80%,3.04%,-12.68%
2017-07-26,AMD,AI半導體,沖量,14.760000228881836,3.47%,1.14,-9.42%,-13.08%,-15.45%,-14.43%,-5.49%,-18.36%
2017-08-01,AMD,AI半導體,波段,13.710000038146973,0.27%,1.30,-4.38%,-5.03%,-11.38%,-10.87%,-10.07%,-12.11%
2017-08-07,AMD,AI半導體,誘多,13.430000305175781,0.32%,0.69,-4.99%,-10.28%,-3.80%,-2.31%,-18.17%,-18.91%
2017-09-18,AMD,AI半導體,誘多,13.079999923706055,-0.43%,0.78,-3.59%,-2.83%,9.02%,-16.74%,-24.31%,-24.24%
2017-09-20,AMD,AI半導體,沖量,13.739999771118164,0.56%,1.04,-7.28%,-3.13%,2.40%,-21.40%,-26.27%,-27.95%
2017-09-25,AMD,AI半導體,波段,12.609999656677246,0.98%,1.42,0.79%,6.82%,11.82%,-5.39%,-13.16%,-21.49%
2017-10-02,AMD,AI半導體,誘多,12.710000038146973,0.56%,0.73,5.98%,12.20%,-14.32%,-12.75%,-17.15%,-22.11%
2017-10-16,AMD,AI半導體,誘多,14.260000228881836,2.19%,0.75,-1.12%,-23.63%,-22.23%,-21.67%,-14.87%,-30.58%
2018-01-12,AMD,AI半導體,誘多,12.020000457763672,3.27%,0.96,5.24%,10.82%,-2.83%,4.24%,-18.30%,-20.72%
2018-01-29,AMD,AI半導體,誘多,13.319999694824219,3.86%,0.99,-13.14%,-12.31%,-5.93%,-12.61%,-27.10%,-28.45%
2018-01-30,AMD,AI半導體,沖量,12.869999885559082,3.53%,1.16,-9.48%,-8.47%,-5.91%,-11.73%,-14.22%,-25.95%
2018-02-02,AMD,AI半導體,波段,12.449999809265137,4.16%,1.75,-9.16%,-5.06%,-4.34%,-8.19%,-10.60%,-23.45%
2018-02-16,AMD,AI半導體,誘多,11.819999694824219,-0.13%,0.95,5.08%,0.76%,-3.30%,-19.20%,5.33%,-19.37%
2018-03-16,AMD,AI半導體,波段,11.470000267028809,-0.35%,1.47,-7.32%,-16.91%,-12.03%,-5.14%,38.19%,-16.91%
2018-05-03,AMD,AI半導體,誘多,10.930000305175781,1.28%,0.79,10.98%,17.29%,31.75%,49.50%,77.68%,0.00%
2018-05-17,AMD,AI半導體,誘多,12.819999694824219,5.01%,0.87,4.60%,12.32%,27.46%,16.93%,53.90%,0.00%
2018-06-01,AMD,AI半導體,誘多,14.399999618530273,6.15%,0.92,5.90%,13.47%,4.10%,15.14%,75.42%,0.00%
2018-06-04,AMD,AI半導體,沖量,14.850000381469727,6.14%,1.03,5.93%,15.22%,2.09%,13.60%,68.69%,0.00%
2018-06-25,AMD,AI半導體,波段,15.109999656677246,4.60%,1.39,0.33%,9.53%,7.15%,29.45%,106.55%,-0.93%
2018-06-29,AMD,AI半導體,縮量黑馬,14.989999771118164,2.79%,0.99,10.81%,10.61%,29.55%,31.62%,117.28%,0.00%
2018-07-02,AMD,AI半導體,誘多,15.15999984741211,2.65%,0.82,9.17%,11.28%,20.91%,32.06%,112.34%,-1.06%
2018-07-17,AMD,AI半導體,誘多,16.8700008392334,1.56%,0.78,-4.03%,8.65%,18.67%,48.49%,48.19%,-4.86%
2018-07-26,AMD,AI半導體,沖量,18.350000381469727,0.21%,1.39,2.40%,4.09%,21.47%,49.21%,28.94%,-0.11%
2018-08-07,AMD,AI半導體,誘多,19.559999465942383,4.56%,1.00,2.35%,4.29%,45.76%,59.56%,-6.90%,-13.85%
2018-08-15,AMD,AI半導體,沖量,19.700000762939453,3.74%,1.06,6.09%,27.92%,54.72%,65.43%,7.61%,-14.47%
2018-08-21,AMD,AI半導體,誘多,20.399999618530273,3.71%,0.95,22.79%,39.75%,52.99%,39.36%,2.01%,-17.40%
2018-09-27,AMD,AI半導體,誘多,32.59000015258789,9.10%,0.99,-14.76%,-22.37%,-40.87%,-34.95%,-48.91%,-48.30%
2018-09-28,AMD,AI半導體,沖量,30.889999389648438,8.48%,1.04,-11.46%,-14.73%,-42.93%,-31.92%,-42.05%,-46.10%
2018-10-02,AMD,AI半導體,波段,29.020000457763672,6.15%,1.02,-6.13%,-2.89%,-40.73%,-32.43%,-38.59%,-42.63%
2018-12-03,AMD,AI半導體,誘多,23.709999084472656,-0.19%,0.92,-15.73%,-17.76%,-28.09%,-14.59%,-1.43%,-29.78%
2019-01-17,AMD,AI半導體,誘多,20.25,-0.21%,0.72,8.30%,21.04%,16.94%,15.41%,34.96%,-4.94%
2019-01-29,AMD,AI半導體,波段,19.25,1.61%,1.08,21.09%,18.55%,21.97%,21.45%,43.69%,0.00%
2019-02-12,AMD,AI半導體,誘多,22.81999969482422,4.03%,0.73,4.95%,2.89%,2.45%,9.07%,19.24%,-3.55%
2019-02-28,AMD,AI半導體,縮量黑馬,23.530000686645508,3.58%,0.56,-6.16%,-3.02%,6.50%,18.10%,12.37%,-6.46%
2019-03-11,AMD,AI半導體,誘多,22.959999084472656,0.26%,0.57,1.26%,13.11%,24.26%,21.82%,28.48%,-0.61%
2019-03-20,AMD,AI半導體,沖量,25.700000762939453,1.08%,1.01,-3.15%,12.92%,6.96%,10.08%,18.13%,-3.15%
2019-03-27,AMD,AI半導體,波段,24.889999389648438,2.25%,1.15,16.59%,11.81%,11.13%,9.32%,16.91%,0.00%
2019-04-01,AMD,AI半導體,誘多,26.360000610351562,1.10%,0.83,8.23%,3.68%,4.82%,3.64%,13.51%,-0.46%
2019-04-03,AMD,AI半導體,沖量,29.020000457763672,2.00%,1.04,-4.10%,-5.27%,-2.52%,-3.48%,4.65%,-9.58%
2019-04-16,AMD,AI半導體,誘多,27.93000030517578,4.06%,0.61,1.90%,-4.01%,-1.25%,0.36%,18.90%,-6.05%
2019-05-01,AMD,AI半導體,波段,26.809999465942383,0.89%,1.07,1.04%,2.87%,4.55%,17.08%,26.89%,-2.13%
2019-05-20,AMD,AI半導體,波段,26.68000030517578,-0.31%,1.00,8.88%,10.83%,14.13%,17.09%,13.34%,-1.20%
2019-05-21,AMD,AI半導體,誘多,27.350000381469727,-0.13%,0.90,2.71%,7.86%,11.52%,14.04%,8.48%,-3.62%
2019-05-22,AMD,AI半導體,縮量黑馬,27.40999984741211,-0.26%,0.85,2.26%,16.09%,9.49%,14.92%,13.75%,-3.83%
2019-05-29,AMD,AI半導體,沖量,28.09000015258789,-0.28%,1.12,5.02%,14.56%,6.51%,17.69%,13.56%,-2.42%
2019-06-19,AMD,AI半導體,誘多,30.5,2.25%,0.97,-1.90%,2.26%,8.20%,-2.10%,0.62%,-8.23%
2019-06-21,AMD,AI半導體,波段,29.100000381469727,1.68%,1.03,4.36%,10.10%,12.89%,-3.81%,6.49%,-3.81%
2019-06-25,AMD,AI半導體,縮量黑馬,28.860000610351562,1.46%,0.90,8.25%,17.08%,18.19%,1.14%,4.95%,-3.01%
2019-07-03,AMD,AI半導體,誘多,31.190000534057617,2.35%,0.66,6.00%,5.80%,-4.26%,-4.87%,-7.92%,-10.26%
2019-07-23,AMD,AI半導體,誘多,33.4900016784668,1.27%,0.64,1.13%,-13.83%,-8.27%,-7.58%,-8.00%,-16.42%
2019-08-12,AMD,AI半導體,波段,32.43000030517578,0.18%,1.51,-2.93%,-6.63%,-6.78%,-8.97%,11.47%,-12.95%
2019-09-13,AMD,AI半導體,誘多,30.690000534057617,0.26%,0.83,-2.09%,-6.42%,-3.06%,6.58%,26.85%,-8.02%
2019-10-16,AMD,AI半導體,誘多,30.809999465942383,-0.32%,0.80,1.79%,7.53%,21.78%,27.91%,58.23%,0.00%
2019-10-30,AMD,AI半導體,誘多,33.130001068115234,1.91%,1.00,8.45%,13.25%,18.96%,28.55%,52.52%,0.00%
2019-10-31,AMD,AI半導體,沖量,33.93000030517578,2.31%,1.14,6.93%,13.03%,15.38%,21.28%,40.02%,0.00%
2019-12-04,AMD,AI半導體,誘多,39.689998626708984,3.66%,0.70,-0.55%,6.58%,22.45%,28.32%,17.79%,-1.91%
2019-12-13,AMD,AI半導體,沖量,41.150001525878906,2.30%,1.00,7.29%,10.62%,17.16%,15.46%,-5.20%,0.00%
2019-12-23,AMD,AI半導體,誘多,45.459999084472656,3.05%,0.99,0.88%,5.21%,13.75%,8.49%,-12.87%,-14.85%
2020-01-03,AMD,AI半導體,沖量,48.599998474121094,3.58%,1.00,-0.88%,4.79%,-1.19%,17.06%,-6.42%,-20.35%
2020-01-15,AMD,AI半導體,誘多,48.54999923706055,4.20%,0.88,6.51%,0.47%,12.32%,-6.32%,4.92%,-20.27%
2020-01-28,AMD,AI半導體,沖量,50.529998779296875,3.58%,1.01,-2.14%,6.47%,-6.02%,-9.56%,10.63%,-23.39%
2020-01-29,AMD,AI半導體,波段,47.5099983215332,2.97%,1.26,4.90%,13.43%,-7.37%,-17.89%,18.25%,-18.52%
2020-02-05,AMD,AI半導體,誘多,49.84000015258789,1.05%,1.00,8.13%,14.91%,-3.47%,-20.10%,0.08%,-22.33%
2020-02-11,AMD,AI半導體,沖量,53.79999923706055,1.43%,1.04,9.48%,-11.73%,-15.06%,-17.04%,-3.44%,-28.05%
2020-02-21,AMD,AI半導體,波段,53.279998779296875,3.12%,1.30,-14.64%,-8.80%,-25.66%,-20.06%,2.46%,-27.35%
2020-04-15,AMD,AI半導體,誘多,54.9900016784668,2.04%,0.96,1.69%,-2.42%,-5.11%,-5.91%,1.62%,-9.29%
2020-04-16,AMD,AI半導體,沖量,56.95000076293945,3.17%,1.04,-1.84%,-8.01%,-4.28%,-5.53%,-5.90%,-12.41%
2020-04-30,AMD,AI半導體,縮量黑馬,52.38999938964844,5.11%,0.94,-0.84%,4.05%,2.69%,2.12%,31.65%,-4.79%
2020-05-06,AMD,AI半導體,誘多,52.15999984741211,2.13%,0.72,0.04%,8.11%,0.90%,3.60%,48.45%,-3.95%
2020-05-20,AMD,AI半導體,誘多,56.38999938964844,1.28%,0.73,-8.25%,-6.67%,-4.17%,-7.18%,44.17%,-11.15%
2020-06-08,AMD,AI半導體,誘多,52.970001220703125,-0.22%,0.63,3.23%,3.38%,-0.08%,7.61%,74.02%,-5.42%
2020-06-15,AMD,AI半導體,沖量,54.68000030517578,0.96%,1.03,0.15%,-8.05%,0.07%,23.65%,49.80%,-8.38%
2020-06-22,AMD,AI半導體,誘多,54.7599983215332,0.12%,0.70,-8.18%,-3.34%,4.09%,55.30%,39.99%,-8.51%
2020-07-07,AMD,AI半導體,誘多,52.93000030517578,-0.09%,0.57,3.38%,7.69%,60.67%,54.28%,54.90%,0.00%
2020-07-14,AMD,AI半導體,沖量,54.720001220703125,0.74%,1.01,4.17%,23.56%,40.50%,57.80%,58.42%,0.00%
2020-07-15,AMD,AI半導體,波段,55.34000015258789,0.67%,1.04,11.66%,37.50%,49.28%,55.44%,56.32%,-0.76%
2020-07-21,AMD,AI半導體,誘多,57.0,0.37%,0.74,18.61%,49.19%,43.26%,61.72%,47.74%,0.00%
2020-08-17,AMD,AI半導體,誘多,82.41999816894531,7.91%,0.94,0.80%,10.19%,-4.23%,-0.79%,-5.37%,-9.37%
2020-08-31,AMD,AI半導體,誘多,90.81999969482422,5.98%,0.87,-13.36%,-13.09%,-9.96%,-6.10%,-6.33%,-17.75%
2020-09-03,AMD,AI半導體,波段,82.54000091552734,4.03%,1.05,-7.51%,-9.22%,-0.90%,0.76%,12.26%,-9.50%
2020-10-05,AMD,AI半導體,誘多,86.1500015258789,-0.41%,0.84,-2.16%,-4.82%,-13.29%,-2.81%,7.13%,-13.29%
2020-10-15,AMD,AI半導體,縮量黑馬,83.12999725341797,0.79%,0.79,-4.46%,-6.15%,-1.55%,4.88%,14.71%,-10.14%
2020-10-23,AMD,AI半導體,誘多,81.95999908447266,0.95%,0.73,-8.14%,4.78%,3.27%,14.78%,11.68%,-8.86%
2020-11-06,AMD,AI半導體,誘多,85.87999725341797,-0.41%,0.97,-5.18%,-1.44%,9.54%,8.56%,2.28%,-9.19%
2020-11-09,AMD,AI半導體,沖量,83.12000274658203,-0.32%,1.01,0.73%,2.63%,11.79%,12.08%,5.75%,-6.17%
2020-11-20,AMD,AI半導體,誘多,84.63999938964844,-0.01%,0.70,9.48%,11.14%,10.15%,6.72%,5.84%,0.00%
2020-12-02,AMD,AI半導體,沖量,93.73999786376953,2.53%,1.05,-4.17%,3.32%,-2.17%,-5.90%,-10.25%,-12.08%
2020-12-07,AMD,AI半導體,誘多,94.06999969482422,3.70%,0.95,0.75%,-0.89%,-3.98%,-2.70%,-16.53%,-17.35%
2020-12-24,AMD,AI半導體,縮量黑馬,91.80999755859375,2.36%,0.75,0.53%,5.93%,3.16%,-0.98%,-16.70%,-19.44%
2020-12-30,AMD,AI半導體,誘多,92.29000091552734,1.60%,0.57,3.11%,-1.63%,-7.21%,1.60%,-16.42%,-19.86%
2021-01-12,AMD,AI半導體,沖量,95.36000061035156,0.31%,1.10,-6.93%,-6.84%,-3.16%,-13.57%,-13.21%,-22.44%
2021-01-13,AMD,AI半導體,波段,91.77999877929688,0.32%,1.13,-0.27%,-4.64%,0.96%,-7.92%,-14.38%,-19.42%
2021-02-10,AMD,AI半導體,誘多,92.3499984741211,-0.40%,0.87,-4.02%,-10.75%,-12.04%,-17.47%,-14.66%,-19.91%
2021-04-08,AMD,AI半導體,誘多,83.3499984741211,-0.44%,0.81,-0.41%,-5.15%,-6.55%,-6.35%,13.62%,-12.31%
2021-04-15,AMD,AI半導體,沖量,83.01000213623047,0.85%,1.08,-4.76%,1.08%,-11.95%,-5.53%,9.40%,-11.95%
2021-04-16,AMD,AI半導體,波段,82.1500015258789,0.64%,1.15,0.74%,-0.65%,-9.20%,-2.52%,9.87%,-11.03%
2021-04-23,AMD,AI半導體,誘多,82.76000213623047,-0.16%,0.94,-1.38%,-4.77%,-6.75%,-1.70%,5.26%,-11.68%
2021-04-30,AMD,AI半導體,波段,81.62000274658203,1.49%,1.49,-3.44%,-8.61%,-1.89%,-0.09%,11.53%,-10.45%
2021-06-08,AMD,AI半導體,誘多,80.88999938964844,-0.37%,0.67,-0.52%,3.33%,11.93%,10.53%,35.97%,-1.15%
2021-06-18,AMD,AI半導體,沖量,84.6500015258789,1.63%,1.02,1.15%,11.87%,2.28%,28.33%,24.90%,-2.43%
2021-06-21,AMD,AI半導體,波段,82.58999633789062,1.90%,1.10,5.44%,14.38%,5.47%,36.29%,27.86%,0.00%
2021-06-24,AMD,AI半導體,誘多,86.0999984741211,2.42%,0.95,8.37%,5.57%,7.03%,27.89%,17.94%,-0.56%
2021-07-12,AMD,AI半導體,誘多,90.80999755859375,2.46%,0.95,-4.66%,1.11%,18.47%,19.78%,12.11%,-5.42%
2021-07-26,AMD,AI半導體,誘多,91.81999969482422,1.85%,0.76,18.31%,17.16%,18.46%,18.87%,26.69%,-0.86%
2021-07-28,AMD,AI半導體,沖量,97.93000030517578,2.21%,1.46,21.28%,9.96%,10.59%,8.39%,21.85%,0.00%
2021-08-18,AMD,AI半導體,波段,103.44000244140625,3.47%,1.29,4.70%,6.33%,2.69%,-0.52%,41.15%,-3.00%
2021-08-25,AMD,AI半導體,誘多,108.30000305175781,3.84%,0.95,1.56%,-1.99%,-1.99%,-1.71%,43.14%,-7.35%
2021-09-07,AMD,AI半導體,縮量黑馬,109.1500015258789,1.58%,0.63,-3.13%,-5.80%,-6.72%,6.58%,36.61%,-8.07%
2021-09-24,AMD,AI半導體,誘多,105.80000305175781,-0.45%,0.55,-3.17%,-0.70%,13.25%,28.87%,28.36%,-5.16%
2021-10-14,AMD,AI半導體,誘多,111.98999786376953,-0.18%,0.62,6.55%,8.19%,30.38%,38.24%,17.87%,0.00%
2021-10-28,AMD,AI半導體,沖量,121.16000366210938,3.36%,1.12,13.49%,20.51%,27.77%,14.35%,-8.28%,-3.82%
2021-12-03,AMD,AI半導體,波段,144.00999450683594,4.45%,1.22,-3.79%,-4.35%,4.33%,-8.39%,-17.87%,-28.75%
2021-12-15,AMD,AI半導體,誘多,146.5,-0.29%,0.96,-1.79%,-0.92%,-9.39%,-28.16%,-30.20%,-29.97%
2021-12-30,AMD,AI半導體,誘多,145.14999389648438,-0.47%,0.93,-6.15%,-8.55%,-27.50%,-22.03%,-17.16%,-29.56%
2022-03-02,AMD,AI半導體,波段,118.27999877929688,-0.12%,1.49,-6.11%,-2.46%,0.79%,-17.37%,-16.51%,-28.21%
2022-03-28,AMD,AI半導體,誘多,120.23999786376953,0.34%,0.99,-8.08%,-19.02%,-29.17%,-26.21%,-31.45%,-32.16%
2022-05-20,AMD,AI半導體,波段,93.5,-0.05%,1.35,9.37%,12.99%,-10.39%,-19.41%,5.10%,-21.21%
2022-06-07,AMD,AI半導體,誘多,105.27999877929688,3.96%,0.92,-17.37%,-20.45%,-24.68%,-13.48%,-21.80%,-30.02%
2022-07-25,AMD,AI半導體,誘多,87.54000091552734,0.09%,0.77,10.56%,14.31%,6.05%,-10.08%,-33.84%,-36.10%
2022-08-04,AMD,AI半導體,沖量,103.91000366210938,3.80%,1.07,-5.57%,-3.34%,-20.77%,-26.37%,-40.32%,-46.16%
2022-08-10,AMD,AI半導體,誘多,99.05000305175781,5.80%,0.98,-0.79%,-6.38%,-16.43%,-29.83%,-39.31%,-43.52%
2022-08-22,AMD,AI半導體,縮量黑馬,92.83999633789062,4.04%,0.73,-4.69%,-15.21%,-18.95%,-26.86%,-17.74%,-39.75%
2022-08-25,AMD,AI半導體,誘多,97.18000030517578,1.79%,0.69,-15.28%,-12.07%,-30.07%,-39.86%,-24.30%,-42.44%
2022-11-11,AMD,AI半導體,沖量,72.37000274658203,-0.04%,1.01,1.66%,1.13%,-2.35%,-12.57%,14.98%,-13.87%
