ticker,industry,pattern,date,close,ma25,vol5,vol60,above_ma200,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d
MU,AI半導體,弱量續攻,2025-06-05,106.01988983154297,92.78839294433594,21359140.0,23803410.0,True,9.30%,16.29%,12.93%,6.63%,11.57%
MU,AI半導體,弱量續攻,2025-06-06,108.28411865234375,94.01686309814453,20749520.0,23755500.0,True,6.48%,12.45%,14.72%,0.70%,9.46%
MU,AI半導體,弱量續攻,2025-06-09,110.66802978515625,95.22298980712891,21411400.0,23777750.0,True,8.01%,15.29%,10.28%,-0.92%,12.06%
MU,AI半導體,弱量續攻,2025-06-10,113.84992980957031,96.56836181640625,21449760.0,23749846.666666668,True,5.43%,11.49%,7.96%,-2.02%,15.20%
MU,AI半導體,弱量續攻,2025-06-11,115.73512268066406,97.98555084228515,22853400.0,23825163.333333332,True,4.99%,8.59%,7.43%,-4.02%,13.40%
MU,AI半導體,弱量續攻,2025-06-12,115.88475036621094,99.32453887939454,20501960.0,23802536.666666668,True,6.39%,7.39%,2.19%,-4.15%,16.52%
MU,AI半導體,弱量續攻,2025-06-13,115.30621337890625,100.539443359375,19850540.0,23816201.666666668,True,5.61%,6.62%,4.00%,-3.06%,21.22%
MU,AI半導體,弱量續攻,2025-06-16,119.53544616699219,101.89518920898438,20093420.0,23685696.666666668,True,6.73%,0.88%,-2.75%,-4.17%,25.76%
MU,AI半導體,弱量續攻,2025-06-17,120.03417205810547,103.01433776855468,19671080.0,22978998.333333332,True,5.74%,1.16%,-5.79%,-9.22%,30.78%
MU,AI半導體,弱量續攻,2025-06-18,121.51041412353516,104.00740753173828,19384260.0,22725221.666666668,True,3.43%,0.39%,-6.01%,-13.82%,29.63%
MU,AI半導體,弱量續攻,2025-06-20,123.285888671875,105.13573272705078,21827040.0,22843533.333333332,True,0.94%,-2.89%,-8.30%,-12.73%,28.62%
MU,AI半導體,沖量,2025-06-23,121.76976013183594,106.19822570800781,23016280.0,22781733.333333332,True,0.96%,2.01%,-10.45%,-10.58%,31.18%
MU,AI半導體,沖量,2025-07-08,124.22061920166016,117.2121649169922,22552820.0,22240411.666666668,True,-3.46%,-12.22%,-12.35%,-1.90%,46.40%
MU,AI半導體,弱量續攻,2025-07-09,122.04411315917969,118.17670959472656,21680460.0,21833440.0,True,-4.75%,-10.15%,-11.01%,-4.11%,50.32%
MU,AI半導體,弱量續攻,2025-07-10,122.91272735595703,119.01361297607421,18895380.0,21576283.333333332,True,-8.00%,-9.24%,-9.13%,-5.95%,52.67%
MU,AI半導體,弱量續攻,2025-07-11,124.3304443359375,119.86732635498046,19409920.0,21296048.333333332,True,-8.14%,-10.66%,-4.53%,-5.50%,53.44%
MU,AI半導體,波段,2025-07-14,118.41993713378906,120.36332824707031,22003780.0,21512465.0,True,-4.54%,-6.21%,4.31%,-1.85%,56.65%
MU,AI半導體,波段,2025-07-15,119.91752624511719,120.82866455078126,21747920.0,21453863.333333332,True,-9.07%,-6.79%,6.36%,-3.01%,63.74%
MU,AI半導體,波段,2025-07-16,116.24342346191406,121.05168029785156,23778080.0,21619208.333333332,True,-5.67%,-1.45%,6.73%,1.13%,65.29%
MU,AI半導體,弱量續攻,2025-08-15,120.67631530761719,114.54854583740234,22137560.0,22209176.666666668,True,-2.64%,-1.54%,30.53%,35.60%,109.70%
MU,AI半導體,縮量黑馬,2025-08-19,121.85442352294922,114.82330505371094,14672160.0,22120685.0,True,-4.55%,-2.73%,31.09%,49.24%,100.78%
