ticker,industry,pattern,date,close,ma25,vol5,vol60,above_ma200,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d
ORCL,政策/AI觀察,弱量續攻,2026-04-06,145.033447265625,149.81555419921875,18410440.0,27540118.333333332,False,7.30%,22.44%,24.31%,28.67%,-1.75%
ORCL,政策/AI觀察,波段,2026-04-28,165.9600067138672,157.2984753417969,31616220.0,30161538.333333332,False,11.68%,12.58%,15.06%,21.27%,
ORCL,政策/AI觀察,弱量續攻,2026-05-01,171.8300018310547,159.80436279296876,24651000.0,29076828.333333332,False,14.04%,12.29%,44.42%,12.11%,
ORCL,政策/AI觀察,弱量續攻,2026-05-04,180.2899932861328,161.44900573730467,27028580.0,28922086.666666668,False,7.52%,3.51%,35.66%,4.46%,
ORCL,政策/AI觀察,弱量續攻,2026-05-05,185.35000610351562,163.33032897949218,24984720.0,28814333.333333332,False,0.80%,-2.10%,24.27%,-0.98%,
ORCL,政策/AI觀察,弱量續攻,2026-05-06,194.02999877929688,165.22760925292968,26404320.0,28443483.333333332,False,-2.20%,-3.03%,21.81%,-5.02%,
ORCL,政策/AI觀察,沖量,2026-05-07,194.58999633789062,167.22222778320312,28561680.0,28305333.333333332,False,0.52%,-2.48%,9.81%,-10.03%,
ORCL,政策/AI觀察,弱量續攻,2026-05-08,195.9499969482422,169.22540588378905,27529740.0,28248990.0,False,-1.53%,-1.97%,8.10%,-15.71%,
ORCL,政策/AI觀察,弱量續攻,2026-05-11,193.83999633789062,171.1776678466797,24206960.0,28142410.0,False,-3.73%,-0.40%,6.18%,-18.73%,
ORCL,政策/AI觀察,弱量續攻,2026-05-12,186.8300018310547,172.94399963378908,23932200.0,28201183.333333332,False,-2.87%,2.21%,7.72%,-18.40%,
ORCL,政策/AI觀察,弱量續攻,2026-05-14,195.61000061035156,177.1179992675781,19701320.0,28266556.666666668,False,-2.99%,15.42%,-5.87%,-24.46%,
ORCL,政策/AI觀察,弱量續攻,2026-05-15,192.9499969482422,179.3123992919922,18619080.0,28279403.333333332,False,-0.45%,28.61%,-0.16%,-24.05%,
ORCL,政策/AI觀察,弱量續攻,2026-05-21,189.77000427246094,182.48160034179688,16043200.0,27520348.333333332,False,18.98%,12.60%,-7.75%,,
ORCL,政策/AI觀察,弱量續攻,2026-05-22,192.0800018310547,183.1624005126953,15068940.0,27357408.333333332,False,29.19%,10.28%,-14.01%,,
ORCL,政策/AI觀察,弱量續攻,2026-05-26,193.05999755859375,183.7816003417969,13817300.0,26964590.0,False,26.69%,6.60%,-18.40%,,
ORCL,政策/AI觀察,弱量續攻,2026-05-27,190.9600067138672,184.17320068359376,12898960.0,26793043.333333332,False,20.62%,5.39%,-20.16%,,
