ticker,industry,pattern,signal_date,rule,cost,slippage,entry_date,entry_price,exit_date,exit_price,hold_days,exit_reason,gross_return,net_return
MU,政策/AI觀察,弱量續攻,2025-02-04,base_60d,0.20%,0.20%,2025-02-05,90.22313835883106,2025-02-06,94.17711639404297,1,close_below_ma25,4.38%,4.18%
MU,政策/AI觀察,弱量續攻,2025-02-04,risk_30d,0.20%,0.20%,2025-02-05,90.22313835883106,2025-02-18,106.38009643554688,8,target_reached,17.91%,17.71%
MU,政策/AI觀察,弱量續攻,2025-02-04,trend_60d,0.20%,0.20%,2025-02-05,90.22313835883106,2025-02-06,94.17711639404297,1,close_below_ma25,4.38%,4.18%
MU,政策/AI觀察,弱量續攻,2025-02-05,base_60d,0.20%,0.20%,2025-02-06,94.70483929750746,2025-02-07,91.94572448730469,1,close_below_ma25,-2.91%,-3.11%
MU,政策/AI觀察,弱量續攻,2025-02-05,risk_30d,0.20%,0.20%,2025-02-06,94.70483929750746,2025-03-10,86.74576568603516,21,risk_stop,-8.40%,-8.60%
MU,政策/AI觀察,弱量續攻,2025-02-05,trend_60d,0.20%,0.20%,2025-02-06,94.70483929750746,2025-02-07,91.94572448730469,1,close_below_ma25,-2.91%,-3.11%
MU,政策/AI觀察,弱量續攻,2025-02-06,base_60d,0.20%,0.20%,2025-02-07,95.41353584811705,2025-02-10,95.56177520751953,1,close_below_ma25,0.16%,-0.04%
MU,政策/AI觀察,弱量續攻,2025-02-06,risk_30d,0.20%,0.20%,2025-02-07,95.41353584811705,2025-03-10,86.74576568603516,20,risk_stop,-9.08%,-9.28%
MU,政策/AI觀察,弱量續攻,2025-02-06,trend_60d,0.20%,0.20%,2025-02-07,95.41353584811705,2025-02-10,95.56177520751953,1,close_below_ma25,0.16%,-0.04%
MU,政策/AI觀察,弱量續攻,2025-02-07,base_60d,0.20%,0.20%,2025-02-10,93.01795935199436,2025-02-11,93.7188949584961,1,close_below_ma25,0.75%,0.55%
MU,政策/AI觀察,弱量續攻,2025-02-07,risk_30d,0.20%,0.20%,2025-02-10,93.01795935199436,2025-03-25,93.8185043334961,30,max_30d,0.86%,0.66%
MU,政策/AI觀察,弱量續攻,2025-02-07,trend_60d,0.20%,0.20%,2025-02-10,93.01795935199436,2025-02-11,93.7188949584961,1,close_below_ma25,0.75%,0.55%
MU,政策/AI觀察,弱量續攻,2025-02-10,base_60d,0.20%,0.20%,2025-02-11,94.07601710543794,2025-02-12,91.3281021118164,1,close_below_ma25,-2.92%,-3.12%
MU,政策/AI觀察,弱量續攻,2025-02-10,risk_30d,0.20%,0.20%,2025-02-11,94.07601710543794,2025-03-26,91.7763671875,30,max_30d,-2.44%,-2.64%
MU,政策/AI觀察,弱量續攻,2025-02-10,trend_60d,0.20%,0.20%,2025-02-11,94.07601710543794,2025-02-12,91.3281021118164,1,close_below_ma25,-2.92%,-3.12%
MU,政策/AI觀察,弱量續攻,2025-02-11,base_60d,0.20%,0.20%,2025-02-12,89.4345961844413,2025-02-13,95.29283142089844,1,close_below_ma25,6.55%,6.35%
MU,政策/AI觀察,弱量續攻,2025-02-11,risk_30d,0.20%,0.20%,2025-02-12,89.4345961844413,2025-02-18,106.38009643554688,3,target_reached,18.95%,18.75%
MU,政策/AI觀察,弱量續攻,2025-02-11,trend_60d,0.20%,0.20%,2025-02-12,89.4345961844413,2025-02-13,95.29283142089844,1,close_below_ma25,6.55%,6.35%
MU,政策/AI觀察,弱量續攻,2025-02-13,base_60d,0.20%,0.20%,2025-02-14,98.22832506555238,2025-02-18,106.38009643554688,1,volume_weak,8.30%,8.10%
MU,政策/AI觀察,弱量續攻,2025-02-13,risk_30d,0.20%,0.20%,2025-02-14,98.22832506555238,2025-03-03,90.19247436523438,10,risk_stop,-8.18%,-8.38%
MU,政策/AI觀察,弱量續攻,2025-02-13,trend_60d,0.20%,0.20%,2025-02-14,98.22832506555238,2025-02-24,95.04379272460938,5,close_below_ma25,-3.24%,-3.44%
MU,政策/AI觀察,弱量續攻,2025-02-14,base_60d,0.20%,0.20%,2025-02-18,102.45051639184805,2025-02-19,103.95942687988281,1,volume_weak,1.47%,1.27%
MU,政策/AI觀察,弱量續攻,2025-02-14,risk_30d,0.20%,0.20%,2025-02-18,102.45051639184805,2025-02-25,92.86219024658203,5,risk_stop,-9.36%,-9.56%
MU,政策/AI觀察,弱量續攻,2025-02-14,trend_60d,0.20%,0.20%,2025-02-18,102.45051639184805,2025-02-24,95.04379272460938,4,close_below_ma25,-7.23%,-7.43%
MU,政策/AI觀察,弱量續攻,2025-02-18,base_60d,0.20%,0.20%,2025-02-19,105.56476277198044,2025-02-20,102.78395080566406,1,volume_weak,-2.63%,-2.83%
MU,政策/AI觀察,弱量續攻,2025-02-18,risk_30d,0.20%,0.20%,2025-02-19,105.56476277198044,2025-02-24,95.04379272460938,3,risk_stop,-9.97%,-10.17%
MU,政策/AI觀察,弱量續攻,2025-02-18,trend_60d,0.20%,0.20%,2025-02-19,105.56476277198044,2025-02-24,95.04379272460938,3,close_below_ma25,-9.97%,-10.17%
MU,政策/AI觀察,弱量續攻,2025-02-19,base_60d,0.20%,0.20%,2025-02-20,103.78804486565103,2025-02-21,98.46061706542969,1,volume_weak,-5.13%,-5.33%
MU,政策/AI觀察,弱量續攻,2025-02-19,risk_30d,0.20%,0.20%,2025-02-20,103.78804486565103,2025-02-24,95.04379272460938,2,risk_stop,-8.43%,-8.63%
MU,政策/AI觀察,弱量續攻,2025-02-19,trend_60d,0.20%,0.20%,2025-02-20,103.78804486565103,2025-02-24,95.04379272460938,2,close_below_ma25,-8.43%,-8.63%
MU,政策/AI觀察,弱量續攻,2025-02-20,base_60d,0.20%,0.20%,2025-02-21,103.44868057457563,2025-02-24,95.04379272460938,1,close_below_ma25,-8.12%,-8.32%
MU,政策/AI觀察,弱量續攻,2025-02-20,risk_30d,0.20%,0.20%,2025-02-21,103.44868057457563,2025-02-24,95.04379272460938,1,risk_stop,-8.12%,-8.32%
MU,政策/AI觀察,弱量續攻,2025-02-20,trend_60d,0.20%,0.20%,2025-02-21,103.44868057457563,2025-02-24,95.04379272460938,1,close_below_ma25,-8.12%,-8.32%
MU,政策/AI觀察,弱量續攻,2025-02-21,base_60d,0.20%,0.20%,2025-02-24,100.03499879034966,2025-02-25,92.86219024658203,1,close_below_ma25,-7.17%,-7.37%
MU,政策/AI觀察,弱量續攻,2025-02-21,risk_30d,0.20%,0.20%,2025-02-24,100.03499879034966,2025-02-27,91.46755981445312,3,risk_stop,-8.56%,-8.76%
