date,ticker,scheme,layer,threshold,action,reason,trade_size,eval_return,eval_value,total_invested,month_spend
2022-09-13,GOOGL,AI_B,L2,-30.00%,SKIP,本層已買過,0.0,0.0,0.0,155.0,0.0
2022-09-22,AMD,AI_B,L4,-55.00%,SKIP,本層已買過,0.0,0.0,0.0,155.0,0.0
2022-09-29,AVGO,AI_B,L2,-30.00%,SKIP,本層已買過,0.0,0.0,0.0,155.0,0.0
2022-09-29,AMD,AI_C,L4,-60.00%,SKIP,本層已買過,0.0,0.0,0.0,155.0,0.0
2022-09-30,TSM,AI_A,L4,-50.00%,BUY,OK,5.0,0.2712,6.356,160.0,5.0
2022-09-30,GOOGL,AI_A,L3,-35.00%,BUY,OK,5.0,0.3845,6.9225,165.0,10.0
2022-09-30,GOOGL,AI_C,L2,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,10.0
2022-10-10,MRVL,AI_B,L4,-55.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2022-10-14,AVGO,AI_C,L2,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2022-10-14,AVGO,AI_A,L3,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2022-10-14,QQQ,ETF_B,L3,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2022-10-24,TSM,AI_B,L4,-55.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2022-11-02,GOOGL,AI_B,L3,-40.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2022-12-28,MRVL,AI_C,L4,-60.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-06-26,AMD,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-08-24,AMD,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-08-25,MRVL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-09-07,TSM,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-09-15,RKLB,HIGH_GROWTH_A,L1,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-09-21,NVDA,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-09-21,AMD,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-09-21,MRVL,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-09-21,AMD,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-09-26,TSM,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-10-20,NVDA,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-10-23,MRVL,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-10-23,MRVL,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2023-10-26,QQQ,ETF_A,L1,-10.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-03-12,MRVL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-03-13,MRVL,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-03-21,AMD,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-04-02,RKLB,HIGH_GROWTH_A,L2,-50.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-04-04,AMD,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-04-17,AMD,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-04-17,AMD,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-04-19,NVDA,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-04-19,AMD,AI_B,L2,-30.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-04-19,MRVL,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-04-19,MRVL,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-05-01,BTC-USD,BTC_A,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-07-04,BTC-USD,BTC_A,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-07-24,NVDA,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-07-24,AVGO,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-07-24,TSM,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-07-30,NVDA,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-07-30,AVGO,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-01,AMD,AI_C,L2,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-01,AMD,AI_A,L3,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-02,TSM,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-02,QQQ,ETF_A,L1,-10.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-02,MRVL,AI_B,L2,-30.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-05,BTC-USD,BTC_B,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-05,NVDA,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-05,GOOGL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-05,NVDA,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-07,AVGO,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-08-07,AVGO,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-09-03,NVDA,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-09-03,NVDA,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-09-06,GOOGL,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-09-06,QQQ,ETF_A,L1,-10.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-12-16,AMD,AI_B,L3,-40.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2024-12-18,MRVL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-01-10,AMD,AI_C,L3,-45.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-01-27,MRVL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-01-27,NVDA,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-01-27,NVDA,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-01-27,AVGO,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-01-27,MRVL,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-25,RKLB,HIGH_GROWTH_A,L1,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-25,GOOGL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-25,TSM,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-25,MRVL,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-25,MRVL,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-25,AMD,AI_A,L4,-50.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-26,BTC-USD,BTC_A,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-27,MRVL,AI_B,L2,-30.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-02-27,AVGO,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-03,TSM,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-06,NVDA,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-06,MRVL,AI_B,L3,-40.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-06,MRVL,AI_C,L2,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-06,MRVL,AI_A,L3,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-06,NVDA,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-06,AVGO,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-06,AVGO,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-10,QQQ,ETF_A,L1,-10.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-10,MRVL,AI_C,L3,-45.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-10,BTC-USD,BTC_B,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-11,GOOGL,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-27,AVGO,AI_B,L2,-30.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-28,MRVL,AI_A,L4,-50.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-28,GOOGL,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-28,GOOGL,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-28,TSM,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-03-28,TSM,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-03,AVGO,AI_C,L2,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-03,QQQ,ETF_B,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-03,AVGO,AI_A,L3,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-03,MRVL,AI_B,L4,-55.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-03,NVDA,AI_B,L2,-30.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-04,QQQ,ETF_A,L2,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-04,NVDA,AI_A,L3,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-04,AVGO,AI_B,L3,-40.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-04,MRVL,AI_C,L4,-60.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-04,NVDA,AI_C,L2,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-04,TSM,AI_B,L2,-30.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-08,AMD,AI_B,L4,-55.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-08,TSM,AI_C,L2,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-04-08,TSM,AI_A,L3,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-09-05,AMD,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-11-13,BTC-USD,BTC_A,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-11-17,RKLB,HIGH_GROWTH_A,L1,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-11-17,BTC-USD,BTC_B,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-11-19,AMD,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-11-20,AMD,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-12-12,NVDA,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-12-15,AVGO,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-12-17,AMD,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-12-17,AVGO,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2025-12-17,AMD,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-01-31,BTC-USD,BTC_A,L2,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-02-04,AMD,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-02-04,AMD,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-02-04,AVGO,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-02-04,BTC-USD,BTC_B,L2,-40.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-02-04,AVGO,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-02-05,AMD,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-02-05,AMD,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-03-24,GOOGL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-03-26,TSM,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-03-27,QQQ,ETF_A,L1,-10.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-03-27,GOOGL,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-03-27,RKLB,HIGH_GROWTH_A,L1,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-03-30,NVDA,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-05,AVGO,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-05,BTC-USD,BTC_A,L3,-50.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-05,MRVL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-10,AVGO,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-10,AMD,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-10,MRVL,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-23,NVDA,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-23,RKLB,HIGH_GROWTH_A,L1,-35.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-26,GOOGL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-06-26,MRVL,AI_A,L1,-15.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-07-02,AVGO,AI_C,L1,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-07-02,AVGO,AI_A,L2,-25.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
2026-07-02,MRVL,AI_B,L1,-20.00%,SKIP,本層已買過,0.0,0.0,0.0,165.0,0.0
