ticker,data_symbol,name,engine,scheme,layer,threshold,date,close,reference_high,reference_mode,drawdown,ma25_slope_5d,volume_ok,shrink_ok,price_near_ma25,ret_21d,ret_63d,ret_126d,ret_252d,max_adverse_252d,filter,filter_pass
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2025-11-04,35.502952575683594,40.146331787109375,52w_high,-11.57%,0.90%,True,False,False,-0.0070165251836113995,0.18460922375110211,0.435821713084269,,-11.75%,D_MA25,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2025-11-04,35.502952575683594,40.146331787109375,52w_high,-11.57%,0.90%,True,False,False,-0.0070165251836113995,0.18460922375110211,0.435821713084269,,-11.75%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2025-11-04,35.502952575683594,40.146331787109375,52w_high,-11.57%,0.90%,True,False,False,-0.0070165251836113995,0.18460922375110211,0.435821713084269,,-11.75%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D2,-20.00%,2025-11-20,31.33287239074707,40.146331787109375,52w_high,-21.95%,-3.69%,True,True,False,0.28859922194858134,0.4292878949129595,1.085918757075429,,0.00%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D2,-20.00%,2025-11-20,31.33287239074707,40.146331787109375,52w_high,-21.95%,-3.69%,True,True,False,0.28859922194858134,0.4292878949129595,1.085918757075429,,0.00%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D2,-20.00%,2025-11-20,31.33287239074707,40.146331787109375,52w_high,-21.95%,-3.69%,True,True,False,0.28859922194858134,0.4292878949129595,1.085918757075429,,0.00%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D2,-20.00%,2025-11-20,31.33287239074707,40.146331787109375,52w_high,-21.95%,-3.69%,True,True,False,0.28859922194858134,0.4292878949129595,1.085918757075429,,0.00%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2025-12-17,35.353485107421875,40.146331787109375,52w_high,-11.94%,1.61%,True,False,True,0.3062909648387562,0.28143076213914475,0.3763515753200577,,0.00%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2025-12-17,35.353485107421875,40.146331787109375,52w_high,-11.94%,1.61%,True,False,True,0.3062909648387562,0.28143076213914475,0.3763515753200577,,0.00%,D_MA25,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2025-12-17,35.353485107421875,40.146331787109375,52w_high,-11.94%,1.61%,True,False,True,0.3062909648387562,0.28143076213914475,0.3763515753200577,,0.00%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2025-12-17,35.353485107421875,40.146331787109375,52w_high,-11.94%,1.61%,True,False,True,0.3062909648387562,0.28143076213914475,0.3763515753200577,,0.00%,D_2560,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-02-05,42.057125091552734,48.08953857421875,52w_high,-12.54%,2.24%,True,False,False,0.07409163681563302,0.21206359388093787,,,0.00%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-02-05,42.057125091552734,48.08953857421875,52w_high,-12.54%,2.24%,True,False,False,0.07409163681563302,0.21206359388093787,,,0.00%,D_MA25,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-02-05,42.057125091552734,48.08953857421875,52w_high,-12.54%,2.24%,True,False,False,0.07409163681563302,0.21206359388093787,,,0.00%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-02-05,42.057125091552734,48.08953857421875,52w_high,-12.54%,2.24%,True,False,False,0.07409163681563302,0.21206359388093787,,,0.00%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-03-30,42.446632385253906,48.08953857421875,52w_high,-11.73%,0.31%,True,False,False,0.16729417199223873,0.193734233355771,,,0.00%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-03-30,42.446632385253906,48.08953857421875,52w_high,-11.73%,0.31%,True,False,False,0.16729417199223873,0.193734233355771,,,0.00%,D_MA25,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-03-30,42.446632385253906,48.08953857421875,52w_high,-11.73%,0.31%,True,False,False,0.16729417199223873,0.193734233355771,,,0.00%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-03-30,42.446632385253906,48.08953857421875,52w_high,-11.73%,0.31%,True,False,False,0.16729417199223873,0.193734233355771,,,0.00%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-06-03,57.66749954223633,67.71985626220703,52w_high,-14.84%,3.93%,True,False,True,-0.12758483075127258,,,,-21.09%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-06-03,57.66749954223633,67.71985626220703,52w_high,-14.84%,3.93%,True,False,True,-0.12758483075127258,,,,-21.09%,D_MA25,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-06-03,57.66749954223633,67.71985626220703,52w_high,-14.84%,3.93%,True,False,True,-0.12758483075127258,,,,-21.09%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D1,-10.00%,2026-06-03,57.66749954223633,67.71985626220703,52w_high,-14.84%,3.93%,True,False,True,-0.12758483075127258,,,,-21.09%,D_2560,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D2,-20.00%,2026-06-09,53.043312072753906,67.71985626220703,52w_high,-21.67%,1.81%,True,False,False,,,,,-14.22%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D2,-20.00%,2026-06-09,53.043312072753906,67.71985626220703,52w_high,-21.67%,1.81%,True,False,False,,,,,-14.22%,D_MA25,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D2,-20.00%,2026-06-09,53.043312072753906,67.71985626220703,52w_high,-21.67%,1.81%,True,False,False,,,,,-14.22%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D2,-20.00%,2026-06-09,53.043312072753906,67.71985626220703,52w_high,-21.67%,1.81%,True,False,False,,,,,-14.22%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D3,-30.00%,2026-06-24,46.421634674072266,67.71985626220703,52w_high,-31.45%,-2.69%,False,True,False,,,,,-1.98%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D3,-30.00%,2026-06-24,46.421634674072266,67.71985626220703,52w_high,-31.45%,-2.69%,False,True,False,,,,,-1.98%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D3,-30.00%,2026-06-24,46.421634674072266,67.71985626220703,52w_high,-31.45%,-2.69%,False,True,False,,,,,-1.98%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_A_10_20_30,D3,-30.00%,2026-06-24,46.421634674072266,67.71985626220703,52w_high,-31.45%,-2.69%,False,True,False,,,,,-1.98%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2020-02-27,21.737098693847656,25.67241096496582,52w_high,-15.33%,-1.21%,True,False,False,-0.2766666959154126,-0.17062519194489534,-0.08147203088667576,0.2269650331242048,-38.83%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2020-02-27,21.737098693847656,25.67241096496582,52w_high,-15.33%,-1.21%,True,False,False,-0.2766666959154126,-0.17062519194489534,-0.08147203088667576,0.2269650331242048,-38.83%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2020-02-27,21.737098693847656,25.67241096496582,52w_high,-15.33%,-1.21%,True,False,False,-0.2766666959154126,-0.17062519194489534,-0.08147203088667576,0.2269650331242048,-38.83%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2020-02-27,21.737098693847656,25.67241096496582,52w_high,-15.33%,-1.21%,True,False,False,-0.2766666959154126,-0.17062519194489534,-0.08147203088667576,0.2269650331242048,-38.83%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2020-03-09,18.47653579711914,25.67241096496582,52w_high,-28.03%,-2.69%,False,True,False,-0.1776964880655838,0.12450942115774222,0.07182503691019315,0.438527882551363,-28.04%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2020-03-09,18.47653579711914,25.67241096496582,52w_high,-28.03%,-2.69%,False,True,False,-0.1776964880655838,0.12450942115774222,0.07182503691019315,0.438527882551363,-28.04%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2020-03-09,18.47653579711914,25.67241096496582,52w_high,-28.03%,-2.69%,False,True,False,-0.1776964880655838,0.12450942115774222,0.07182503691019315,0.438527882551363,-28.04%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2020-03-09,18.47653579711914,25.67241096496582,52w_high,-28.03%,-2.69%,False,True,False,-0.1776964880655838,0.12450942115774222,0.07182503691019315,0.438527882551363,-28.04%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D3,-35.00%,2020-03-12,15.514850616455078,25.67241096496582,52w_high,-39.57%,-4.67%,False,False,False,0.03444288041306809,0.1500293204659311,0.2529033408119987,0.8029252850600854,-14.30%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D3,-35.00%,2020-03-12,15.514850616455078,25.67241096496582,52w_high,-39.57%,-4.67%,False,False,False,0.03444288041306809,0.1500293204659311,0.2529033408119987,0.8029252850600854,-14.30%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D3,-35.00%,2020-03-12,15.514850616455078,25.67241096496582,52w_high,-39.57%,-4.67%,False,False,False,0.03444288041306809,0.1500293204659311,0.2529033408119987,0.8029252850600854,-14.30%,D_VOLUME,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D3,-35.00%,2020-03-12,15.514850616455078,25.67241096496582,52w_high,-39.57%,-4.67%,False,False,False,0.03444288041306809,0.1500293204659311,0.2529033408119987,0.8029252850600854,-14.30%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2021-12-01,24.40125274658203,29.44628143310547,52w_high,-17.13%,-2.07%,True,False,False,0.026059610651963938,-0.06608115633171274,-0.12028217305267352,-0.20517953013471757,-30.83%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2021-12-01,24.40125274658203,29.44628143310547,52w_high,-17.13%,-2.07%,True,False,False,0.026059610651963938,-0.06608115633171274,-0.12028217305267352,-0.20517953013471757,-30.83%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2021-12-01,24.40125274658203,29.44628143310547,52w_high,-17.13%,-2.07%,True,False,False,0.026059610651963938,-0.06608115633171274,-0.12028217305267352,-0.20517953013471757,-30.83%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2021-12-01,24.40125274658203,29.44628143310547,52w_high,-17.13%,-2.07%,True,False,False,0.026059610651963938,-0.06608115633171274,-0.12028217305267352,-0.20517953013471757,-30.83%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2022-01-27,21.8727970123291,29.44628143310547,52w_high,-25.72%,-2.03%,True,True,False,0.05626081030586483,-0.00321373743257658,-0.09446385897017218,-0.09462570562656936,-22.83%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2022-01-27,21.8727970123291,29.44628143310547,52w_high,-25.72%,-2.03%,True,True,False,0.05626081030586483,-0.00321373743257658,-0.09446385897017218,-0.09462570562656936,-22.83%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2022-01-27,21.8727970123291,29.44628143310547,52w_high,-25.72%,-2.03%,True,True,False,0.05626081030586483,-0.00321373743257658,-0.09446385897017218,-0.09462570562656936,-22.83%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2022-01-27,21.8727970123291,29.44628143310547,52w_high,-25.72%,-2.03%,True,True,False,0.05626081030586483,-0.00321373743257658,-0.09446385897017218,-0.09462570562656936,-22.83%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D3,-35.00%,2022-06-13,18.785276412963867,29.44628143310547,52w_high,-36.20%,-1.22%,True,False,False,-0.012750567449444805,0.026318790077465515,-0.016894585636256676,-0.01987096014324452,-10.15%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D3,-35.00%,2022-06-13,18.785276412963867,29.44628143310547,52w_high,-36.20%,-1.22%,True,False,False,-0.012750567449444805,0.026318790077465515,-0.016894585636256676,-0.01987096014324452,-10.15%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D3,-35.00%,2022-06-13,18.785276412963867,29.44628143310547,52w_high,-36.20%,-1.22%,True,False,False,-0.012750567449444805,0.026318790077465515,-0.016894585636256676,-0.01987096014324452,-10.15%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D3,-35.00%,2022-06-13,18.785276412963867,29.44628143310547,52w_high,-36.20%,-1.22%,True,False,False,-0.012750567449444805,0.026318790077465515,-0.016894585636256676,-0.01987096014324452,-10.15%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2025-03-31,21.93351173400879,25.885517120361328,52w_high,-15.27%,-1.69%,False,True,False,0.012233860722535406,0.29883680796961465,0.6207067504026487,1.1064530152110397,-12.05%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2025-03-31,21.93351173400879,25.885517120361328,52w_high,-15.27%,-1.69%,False,True,False,0.012233860722535406,0.29883680796961465,0.6207067504026487,1.1064530152110397,-12.05%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2025-03-31,21.93351173400879,25.885517120361328,52w_high,-15.27%,-1.69%,False,True,False,0.012233860722535406,0.29883680796961465,0.6207067504026487,1.1064530152110397,-12.05%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2025-03-31,21.93351173400879,25.885517120361328,52w_high,-15.27%,-1.69%,False,True,False,0.012233860722535406,0.29883680796961465,0.6207067504026487,1.1064530152110397,-12.05%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2025-04-08,19.289962768554688,25.885517120361328,52w_high,-25.48%,-2.53%,False,True,False,0.19371451770980075,0.5568991177729243,1.0765543388754986,1.623456221271062,0.00%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2025-04-08,19.289962768554688,25.885517120361328,52w_high,-25.48%,-2.53%,False,True,False,0.19371451770980075,0.5568991177729243,1.0765543388754986,1.623456221271062,0.00%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2025-04-08,19.289962768554688,25.885517120361328,52w_high,-25.48%,-2.53%,False,True,False,0.19371451770980075,0.5568991177729243,1.0765543388754986,1.623456221271062,0.00%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2025-04-08,19.289962768554688,25.885517120361328,52w_high,-25.48%,-2.53%,False,True,False,0.19371451770980075,0.5568991177729243,1.0765543388754986,1.623456221271062,0.00%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2025-11-06,33.94851303100586,40.146331787109375,52w_high,-15.44%,-0.00%,True,False,False,0.05773401102703679,0.339464496422736,0.6563112857396325,,-7.70%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2025-11-06,33.94851303100586,40.146331787109375,52w_high,-15.44%,-0.00%,True,False,False,0.05773401102703679,0.339464496422736,0.6563112857396325,,-7.70%,D_MA25,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2025-11-06,33.94851303100586,40.146331787109375,52w_high,-15.44%,-0.00%,True,False,False,0.05773401102703679,0.339464496422736,0.6563112857396325,,-7.70%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2025-11-06,33.94851303100586,40.146331787109375,52w_high,-15.44%,-0.00%,True,False,False,0.05773401102703679,0.339464496422736,0.6563112857396325,,-7.70%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2026-06-05,54.641300201416016,67.71985626220703,52w_high,-19.31%,2.93%,True,False,False,,,,,-16.72%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2026-06-05,54.641300201416016,67.71985626220703,52w_high,-19.31%,2.93%,True,False,False,,,,,-16.72%,D_MA25,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2026-06-05,54.641300201416016,67.71985626220703,52w_high,-19.31%,2.93%,True,False,False,,,,,-16.72%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D1,-15.00%,2026-06-05,54.641300201416016,67.71985626220703,52w_high,-19.31%,2.93%,True,False,False,,,,,-16.72%,D_2560,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2026-06-18,50.206878662109375,67.71985626220703,52w_high,-25.86%,-1.07%,True,False,False,,,,,-9.37%,D_ONLY,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2026-06-18,50.206878662109375,67.71985626220703,52w_high,-25.86%,-1.07%,True,False,False,,,,,-9.37%,D_MA25,False
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2026-06-18,50.206878662109375,67.71985626220703,52w_high,-25.86%,-1.07%,True,False,False,,,,,-9.37%,D_VOLUME,True
UFO,UFO,Space economy ETF candidate,主題ETF,ETF_B_15_25_35,D2,-25.00%,2026-06-18,50.206878662109375,67.71985626220703,52w_high,-25.86%,-1.07%,True,False,False,,,,,-9.37%,D_2560,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-08-05,115.48500061035156,128.69000244140625,52w_high,-10.26%,-0.12%,True,True,False,-0.020695323003134702,0.07615706041877934,0.16136289915008728,0.25072521693747385,-5.94%,D_ONLY,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-08-05,115.48500061035156,128.69000244140625,52w_high,-10.26%,-0.12%,True,True,False,-0.020695323003134702,0.07615706041877934,0.16136289915008728,0.25072521693747385,-5.94%,D_MA25,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-08-05,115.48500061035156,128.69000244140625,52w_high,-10.26%,-0.12%,True,True,False,-0.020695323003134702,0.07615706041877934,0.16136289915008728,0.25072521693747385,-5.94%,D_VOLUME,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-08-05,115.48500061035156,128.69000244140625,52w_high,-10.26%,-0.12%,True,True,False,-0.020695323003134702,0.07615706041877934,0.16136289915008728,0.25072521693747385,-5.94%,D_2560,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-09-30,115.19499969482422,128.69000244140625,52w_high,-10.49%,1.23%,False,True,True,0.09015150105249825,0.053083882807148264,0.26633100730460146,0.2948479018817274,-3.58%,D_ONLY,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-09-30,115.19499969482422,128.69000244140625,52w_high,-10.49%,1.23%,False,True,True,0.09015150105249825,0.053083882807148264,0.26633100730460146,0.2948479018817274,-3.58%,D_MA25,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-09-30,115.19499969482422,128.69000244140625,52w_high,-10.49%,1.23%,False,True,True,0.09015150105249825,0.053083882807148264,0.26633100730460146,0.2948479018817274,-3.58%,D_VOLUME,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-09-30,115.19499969482422,128.69000244140625,52w_high,-10.49%,1.23%,False,True,True,0.09015150105249825,0.053083882807148264,0.26633100730460146,0.2948479018817274,-3.58%,D_2560,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-11-23,115.51000213623047,128.69000244140625,52w_high,-10.24%,-0.92%,True,False,False,0.03878448311563032,0.1933165421928098,0.1639684396306582,0.21833601527913205,-0.75%,D_ONLY,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-11-23,115.51000213623047,128.69000244140625,52w_high,-10.24%,-0.92%,True,False,False,0.03878448311563032,0.1933165421928098,0.1639684396306582,0.21833601527913205,-0.75%,D_MA25,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-11-23,115.51000213623047,128.69000244140625,52w_high,-10.24%,-0.92%,True,False,False,0.03878448311563032,0.1933165421928098,0.1639684396306582,0.21833601527913205,-0.75%,D_VOLUME,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2011-11-23,115.51000213623047,128.69000244140625,52w_high,-10.24%,-0.92%,True,False,False,0.03878448311563032,0.1933165421928098,0.1639684396306582,0.21833601527913205,-0.75%,D_2560,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2012-06-01,131.77999877929688,147.92999267578125,52w_high,-10.92%,-1.20%,False,True,False,0.06867508829556623,0.12369102445551561,0.08749430024359883,0.22089847382002592,0.00%,D_ONLY,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2012-06-01,131.77999877929688,147.92999267578125,52w_high,-10.92%,-1.20%,False,True,False,0.06867508829556623,0.12369102445551561,0.08749430024359883,0.22089847382002592,0.00%,D_MA25,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2012-06-01,131.77999877929688,147.92999267578125,52w_high,-10.92%,-1.20%,False,True,False,0.06867508829556623,0.12369102445551561,0.08749430024359883,0.22089847382002592,0.00%,D_VOLUME,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2012-06-01,131.77999877929688,147.92999267578125,52w_high,-10.92%,-1.20%,False,True,False,0.06867508829556623,0.12369102445551561,0.08749430024359883,0.22089847382002592,0.00%,D_2560,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2012-11-14,136.72999572753906,152.94000244140625,52w_high,-10.60%,-1.44%,True,False,False,0.04234629361401865,0.08381486924568815,0.18097718971106946,0.32589774702683494,-2.46%,D_ONLY,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2012-11-14,136.72999572753906,152.94000244140625,52w_high,-10.60%,-1.44%,True,False,False,0.04234629361401865,0.08381486924568815,0.18097718971106946,0.32589774702683494,-2.46%,D_MA25,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2012-11-14,136.72999572753906,152.94000244140625,52w_high,-10.60%,-1.44%,True,False,False,0.04234629361401865,0.08381486924568815,0.18097718971106946,0.32589774702683494,-2.46%,D_VOLUME,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2012-11-14,136.72999572753906,152.94000244140625,52w_high,-10.60%,-1.44%,True,False,False,0.04234629361401865,0.08381486924568815,0.18097718971106946,0.32589774702683494,-2.46%,D_2560,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2015-08-24,222.64999389648438,254.72999572753906,52w_high,-12.59%,-0.95%,True,False,False,0.04792281033115642,0.15144847134548045,0.039029879540200874,0.18356162693716027,-3.83%,D_ONLY,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2015-08-24,222.64999389648438,254.72999572753906,52w_high,-12.59%,-0.95%,True,False,False,0.04792281033115642,0.15144847134548045,0.039029879540200874,0.18356162693716027,-3.83%,D_MA25,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2015-08-24,222.64999389648438,254.72999572753906,52w_high,-12.59%,-0.95%,True,False,False,0.04792281033115642,0.15144847134548045,0.039029879540200874,0.18356162693716027,-3.83%,D_VOLUME,True
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2015-08-24,222.64999389648438,254.72999572753906,52w_high,-12.59%,-0.95%,True,False,False,0.04792281033115642,0.15144847134548045,0.039029879540200874,0.18356162693716027,-3.83%,D_2560,False
CNDX,CNDX.L,Nasdaq 100 UCITS ETF candidate,核心ETF代理,ETF_A_10_20_30,D1,-10.00%,2016-01-14,230.69000244140625,258.2900085449219,52w_high,-10.69%,-1.79%,True,False,False,-0.04729291927109169,0.08106115024638694,0.09380553626351817,0.1968008731024904,-7.18%,D_ONLY,True
