ticker,group,pattern,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,hold_days,return_pct,pnl_usd_100
QQQ,大型科技ETF,BUILT_VOLUME,2017-08-16,2017-08-17,135.76354573333242,2017-08-17,133.2393798828125,structure_or_atr_stop,0,-0.018592368348112398,-1.8592368348112398
QQQ,大型科技ETF,RUSH_VOLUME,2017-09-29,2017-10-02,137.90675607033816,2017-11-13,145.37899780273438,expired_30d,30,0.054183289820732616,5.418328982073262
QQQ,大型科技ETF,BUILT_VOLUME,2017-12-08,2017-12-11,146.5218676901949,2018-01-24,159.44943237304688,structure_or_atr_stop,29,0.08822959252871354,8.822959252871353
QQQ,大型科技ETF,BUILT_VOLUME,2018-02-20,2018-02-21,157.57681802296025,2018-03-01,155.72857666015625,structure_or_atr_stop,6,-0.011729145098834937,-1.1729145098834937
QQQ,大型科技ETF,BUILT_VOLUME,2018-08-03,2018-08-06,171.3686469020046,2018-09-18,173.7636260986328,expired_30d,30,0.013975597286461472,1.3975597286461472
QQQ,大型科技ETF,BUILT_VOLUME,2018-09-24,2018-09-25,175.34984097508217,2018-10-04,173.63839721679688,structure_or_atr_stop,7,-0.009760167153664567,-0.9760167153664567
QQQ,大型科技ETF,BUILT_VOLUME,2020-02-03,2020-02-04,217.4371404494319,2020-02-21,221.67202758789062,structure_or_atr_stop,12,0.01947637431997795,1.9476374319977952
QQQ,大型科技ETF,BUILT_VOLUME,2020-11-04,2020-11-05,284.23194556478416,2020-11-09,278.8905944824219,structure_or_atr_stop,2,-0.018792226439391713,-1.8792226439391713
QQQ,大型科技ETF,BUILT_VOLUME,2020-11-11,2020-11-12,281.54961127456,2020-12-28,302.71868896484375,expired_30d,30,0.07518773545611546,7.518773545611546
QQQ,大型科技ETF,BUILT_VOLUME,2021-11-24,2021-11-26,385.6164388748938,2021-11-30,382.62188720703125,structure_or_atr_stop,2,-0.0077656224319681,-0.77656224319681
QQQ,大型科技ETF,BUILT_VOLUME,2021-12-07,2021-12-08,387.621892438866,2021-12-17,373.9651794433594,structure_or_atr_stop,7,-0.03523204767816479,-3.523204767816479
QQQ,大型科技ETF,BUILT_VOLUME,2023-03-06,2023-03-07,294.64935588072564,2023-03-09,286.799560546875,structure_or_atr_stop,2,-0.02664114201229828,-2.664114201229828
QQQ,大型科技ETF,BUILT_VOLUME,2023-11-03,2023-11-06,363.41594249892944,2023-12-19,403.52484130859375,expired_30d,30,0.11036637119953108,11.036637119953108
QQQ,大型科技ETF,RUSH_VOLUME,2024-01-18,2024-01-19,410.53624280648114,2024-03-04,438.1350402832031,expired_30d,30,0.0672262143971818,6.722621439718179
QQQ,大型科技ETF,RUSH_VOLUME,2024-03-06,2024-03-07,437.4294151586293,2024-03-08,433.20135498046875,structure_or_atr_stop,1,-0.009665696982511518,-0.9665696982511518
QQQ,大型科技ETF,BUILT_VOLUME,2024-03-12,2024-03-13,437.6568519922356,2024-03-15,428.1689758300781,structure_or_atr_stop,2,-0.02167880182606119,-2.167880182606119
QQQ,大型科技ETF,BUILT_VOLUME,2024-03-18,2024-03-19,431.1073689034325,2024-04-04,430.1381530761719,structure_or_atr_stop,11,-0.0022482005578469133,-0.22482005578469133
QQQ,大型科技ETF,BUILT_VOLUME,2024-04-11,2024-04-12,436.70100225850007,2024-04-15,425.9092712402344,structure_or_atr_stop,1,-0.024711944700043675,-2.4711944700043675
QQQ,大型科技ETF,RUSH_VOLUME,2024-09-11,2024-09-12,464.7137103190992,2024-10-24,487.8951416015625,expired_30d,30,0.049883252350238605,4.9883252350238605
QQQ,大型科技ETF,BUILT_VOLUME,2025-01-06,2025-01-07,522.7494743591823,2025-01-10,503.4419860839844,structure_or_atr_stop,2,-0.03693449581918029,-3.693449581918029
QQQ,大型科技ETF,VOLUME_PIT,2025-02-06,2025-02-07,527.27484727508,2025-02-21,522.1923217773438,structure_or_atr_stop,9,-0.009639233739296316,-0.9639233739296316
QQQ,大型科技ETF,BUILT_VOLUME,2025-08-07,2025-08-08,568.85118928465,2025-09-22,600.0083618164062,expired_30d,30,0.05477209702406971,5.477209702406971
QQQ,大型科技ETF,BUILT_VOLUME,2025-10-17,2025-10-20,606.1401810074899,2025-11-07,607.5208740234375,structure_or_atr_stop,14,0.0022778443983910712,0.22778443983910712
QQQ,大型科技ETF,BUILT_VOLUME,2025-12-23,2025-12-24,621.7658222325174,2026-01-20,606.6276245117188,structure_or_atr_stop,16,-0.02434710493806702,-2.434710493806702
QQQ,大型科技ETF,BUILT_VOLUME,2026-01-23,2026-01-26,622.985417465992,2026-02-04,604.322998046875,structure_or_atr_stop,7,-0.029956430593555128,-2.995643059355513
QQQ,大型科技ETF,BUILT_VOLUME,2026-06-12,2026-06-15,738.764320277974,2026-06-23,713.6500244140625,structure_or_atr_stop,5,-0.03399500378478182,-3.399500378478182
QQQ,大型科技ETF,BUILT_VOLUME,2026-06-30,2026-07-01,730.648382446289,2026-07-14,719.7100219726562,end_of_test,8,-0.01497075848852214,-1.497075848852214
NVDA,AI半導體,BUILT_VOLUME,2017-01-09,2017-01-10,2.6571133999321037,2017-02-10,2.7947194576263428,structure_or_atr_stop,22,0.05178780013595019,5.178780013595019
NVDA,AI半導體,BUILT_VOLUME,2018-02-13,2018-02-14,5.715466295806539,2018-03-01,5.73750114440918,structure_or_atr_stop,10,0.0038553019932612287,0.38553019932612287
NVDA,AI半導體,BUILT_VOLUME,2018-08-22,2018-08-23,6.472185852613093,2018-10-05,6.675540924072266,expired_30d,30,0.03141984425201105,3.1419844252011053
NVDA,AI半導體,BUILT_VOLUME,2019-02-04,2019-02-05,3.713261763371671,2019-02-15,3.896021842956543,structure_or_atr_stop,8,0.04921820524145448,4.921820524145448
NVDA,AI半導體,RUSH_VOLUME,2019-10-07,2019-10-08,4.496103983496778,2019-11-04,5.228855133056641,paper_target_15pct,19,0.16297468925306657,16.297468925306656
NVDA,AI半導體,BUILT_VOLUME,2019-11-20,2019-11-21,5.251759366396878,2020-01-07,5.964300632476807,expired_30d,30,0.13567667830310137,13.567667830310137
NVDA,AI半導體,RUSH_VOLUME,2020-01-28,2020-01-29,6.1620449727739155,2020-01-31,5.87729549407959,structure_or_atr_stop,2,-0.04621022403316577,-4.6210224033165765
NVDA,AI半導體,VOLUME_PIT,2020-02-05,2020-02-06,6.280358921098906,2020-02-11,6.65934419631958,structure_or_atr_stop,3,0.06034452488813513,6.034452488813513
NVDA,AI半導體,BUILT_VOLUME,2020-03-02,2020-03-03,6.94532527531798,2020-03-03,6.613580703735352,structure_or_atr_stop,0,-0.04776515979194951,-4.776515979194951
NVDA,AI半導體,BUILT_VOLUME,2020-03-04,2020-03-05,6.891243877221985,2020-03-09,6.10491943359375,structure_or_atr_stop,2,-0.11410486374271522,-11.410486374271523
NVDA,AI半導體,BUILT_VOLUME,2020-09-15,2020-09-16,12.927163725417035,2020-10-22,13.30337142944336,structure_or_atr_stop,26,0.029102107161111945,2.9102107161111945
NVDA,AI半導體,BUILT_VOLUME,2021-07-22,2021-07-23,19.627423595543096,2021-08-30,22.609798431396484,paper_target_15pct,26,0.15194937946570897,15.194937946570896
NVDA,AI半導體,RUSH_VOLUME,2023-06-30,2023-07-03,42.519194780142556,2023-07-14,45.38059616088867,structure_or_atr_stop,8,0.06729669730440091,6.729669730440091
NVDA,AI半導體,BUILT_VOLUME,2023-07-27,2023-07-28,46.67042043599128,2023-08-02,44.18293380737305,structure_or_atr_stop,3,-0.05329899763876855,-5.329899763876855
NVDA,AI半導體,RUSH_VOLUME,2023-12-15,2023-12-18,49.41097173007786,2024-01-18,57.005672454833984,paper_target_15pct,20,0.15370474327532824,15.370474327532824
NVDA,AI半導體,VOLUME_PIT,2024-09-11,2024-09-12,116.8910326395093,2024-10-10,134.59967041015625,paper_target_15pct,20,0.15149697432531206,15.149697432531205
NVDA,AI半導體,BUILT_VOLUME,2025-08-26,2025-08-27,182.10141955885553,2025-08-29,173.94830322265625,structure_or_atr_stop,2,-0.04477239307606917,-4.477239307606917
NVDA,AI半導體,BUILT_VOLUME,2025-09-26,2025-09-29,180.56055815231238,2025-10-10,182.92669677734375,structure_or_atr_stop,9,0.013104404689729732,1.3104404689729732
NVDA,AI半導體,BUILT_VOLUME,2025-10-13,2025-10-14,184.9037113407187,2025-10-14,179.80067443847656,structure_or_atr_stop,0,-0.027598347622340924,-2.7598347622340924
NVDA,AI半導體,BUILT_VOLUME,2025-10-17,2025-10-20,183.26252340634022,2025-10-29,206.77627563476562,structure_or_atr_stop,7,0.12830638687807094,12.830638687807095
NVDA,AI半導體,BUILT_VOLUME,2026-01-22,2026-01-23,187.64612782713849,2026-02-04,173.97781372070312,structure_or_atr_stop,8,-0.0728409067893303,-7.284090678933031
NVDA,AI半導體,RUSH_VOLUME,2026-02-25,2026-02-26,194.4214091492279,2026-02-26,184.66476440429688,structure_or_atr_stop,0,-0.050182975154975495,-5.018297515497549
NVDA,AI半導體,BUILT_VOLUME,2026-06-01,2026-06-02,227.36934855126904,2026-06-03,214.5,structure_or_atr_stop,1,-0.056601070607224635,-5.6601070607224635
NVDA,AI半導體,BUILT_VOLUME,2026-06-04,2026-06-05,214.95905877685547,2026-06-05,205.10000610351562,structure_or_atr_stop,0,-0.045864792716525216,-4.586479271652522
TSM,AI半導體,RUSH_VOLUME,2017-01-10,2017-01-11,23.723100905375496,2017-01-12,23.28618621826172,structure_or_atr_stop,1,-0.018417267154766215,-1.8417267154766215
TSM,AI半導體,BUILT_VOLUME,2017-06-16,2017-06-19,28.781588816963268,2017-06-26,29.66004180908203,structure_or_atr_stop,5,0.0305213516079772,3.05213516079772
TSM,AI半導體,BUILT_VOLUME,2017-07-11,2017-07-12,29.324536928170808,2017-08-10,29.011520385742188,structure_or_atr_stop,21,-0.010674219449580469,-1.0674219449580469
TSM,AI半導體,BUILT_VOLUME,2017-10-02,2017-10-03,31.55369784759175,2017-11-14,34.363956451416016,expired_30d,30,0.0890627341808925,8.906273418089249
TSM,AI半導體,RUSH_VOLUME,2018-02-23,2018-02-26,36.28345091129822,2018-03-23,34.95502471923828,structure_or_atr_stop,19,-0.03661245440262906,-3.6612454402629058
TSM,AI半導體,RUSH_VOLUME,2018-06-04,2018-06-05,32.65593348669927,2018-06-14,31.68773078918457,structure_or_atr_stop,7,-0.02964859963072397,-2.964859963072397
TSM,AI半導體,BUILT_VOLUME,2019-01-30,2019-01-31,31.812450329792586,2019-03-07,32.87220764160156,structure_or_atr_stop,24,0.033312659063439165,3.3312659063439165
TSM,AI半導體,BUILT_VOLUME,2020-01-07,2020-01-08,51.9583947685019,2020-01-15,52.03290557861328,structure_or_atr_stop,5,0.0014340475767844474,0.14340475767844474
TSM,AI半導體,BUILT_VOLUME,2020-09-21,2020-09-22,73.78228353400712,2020-09-23,70.98405456542969,structure_or_atr_stop,1,-0.03792548609975854,-3.7925486099758543
TSM,AI半導體,BUILT_VOLUME,2021-02-02,2021-02-03,118.24906354334215,2021-03-04,105.74519348144531,structure_or_atr_stop,20,-0.10574181043990893,-10.574181043990894
TSM,AI半導體,BUILT_VOLUME,2021-06-28,2021-06-29,110.28294964361882,2021-07-15,108.33906555175781,structure_or_atr_stop,11,-0.01762633388155377,-1.7626333881553768
TSM,AI半導體,BUILT_VOLUME,2021-08-30,2021-08-31,110.84637279762504,2021-09-17,108.98767852783203,structure_or_atr_stop,12,-0.016768201095641366,-1.6768201095641366
TSM,AI半導體,BUILT_VOLUME,2021-12-02,2021-12-03,112.21982129021096,2021-12-20,106.82685852050781,structure_or_atr_stop,11,-0.048057132044048045,-4.805713204404805
TSM,AI半導體,BUILT_VOLUME,2022-08-10,2022-08-11,84.62476324990548,2022-08-22,80.0246353149414,structure_or_atr_stop,7,-0.054359123243623575,-5.4359123243623575
TSM,AI半導體,BUILT_VOLUME,2023-10-24,2023-10-25,87.65086606068374,2023-10-25,84.43159484863281,structure_or_atr_stop,0,-0.03672834458728691,-3.672834458728691
TSM,AI半導體,BUILT_VOLUME,2023-11-02,2023-11-03,88.47138003487501,2023-12-15,99.25167083740234,structure_or_atr_stop,29,0.12185060070587572,12.185060070587571
TSM,AI半導體,RUSH_VOLUME,2024-01-17,2024-01-18,107.84921026273875,2024-01-22,109.40525817871094,structure_or_atr_stop,2,0.014427995459413978,1.4427995459413978
TSM,AI半導體,BUILT_VOLUME,2024-03-21,2024-03-22,135.7484824278817,2024-04-19,124.10675048828125,structure_or_atr_stop,19,-0.08575957337707463,-8.575957337707463
TSM,AI半導體,RUSH_VOLUME,2024-11-07,2024-11-08,199.91073214132845,2024-11-11,189.88302612304688,structure_or_atr_stop,1,-0.05016091888049523,-5.016091888049523
TSM,AI半導體,BUILT_VOLUME,2025-01-10,2025-01-13,197.23084888034987,2025-01-16,210.84506225585938,structure_or_atr_stop,3,0.0690267950110004,6.90267950110004
TSM,AI半導體,VOLUME_PIT,2025-02-06,2025-02-07,209.51595496492445,2025-02-20,196.4248809814453,structure_or_atr_stop,8,-0.062482468152226134,-6.248246815222613
TSM,AI半導體,RUSH_VOLUME,2025-08-11,2025-08-12,241.53617930149645,2025-08-19,230.1546173095703,structure_or_atr_stop,5,-0.047121561767022646,-4.712156176702265
TSM,AI半導體,BUILT_VOLUME,2025-11-03,2025-11-04,295.1480468232353,2025-11-06,286.9786376953125,structure_or_atr_stop,2,-0.02767902148041479,-2.767902148041479
TSM,AI半導體,BUILT_VOLUME,2026-02-06,2026-02-09,347.66143287178846,2026-03-03,351.3150329589844,structure_or_atr_stop,15,0.01050907504181886,1.050907504181886
TSM,AI半導體,VOLUME_PIT,2026-05-20,2026-05-21,399.3737495554253,2026-06-18,462.1199951171875,paper_target_15pct,19,0.15711159191511714,15.711159191511715
TSM,AI半導體,BUILT_VOLUME,2026-06-24,2026-06-25,453.80579388427736,2026-07-13,421.5799865722656,structure_or_atr_stop,11,-0.07101233114760419,-7.101233114760419
AVGO,AI半導體／網通,BUILT_VOLUME,2017-06-21,2017-06-22,19.1906281085114,2017-06-29,18.25754737854004,structure_or_atr_stop,5,-0.04862168787260923,-4.862168787260924
AVGO,AI半導體／網通,BUILT_VOLUME,2017-09-18,2017-09-19,19.71330362049367,2017-09-20,19.02696418762207,structure_or_atr_stop,1,-0.034816053467471075,-3.4816053467471075
AVGO,AI半導體／網通,BUILT_VOLUME,2018-12-10,2018-12-11,19.92691272692496,2018-12-12,20.828155517578125,structure_or_atr_stop,1,0.045227416961354905,4.5227416961354905
AVGO,AI半導體／網通,BUILT_VOLUME,2018-12-27,2018-12-28,20.925963670666917,2019-01-03,19.06488037109375,structure_or_atr_stop,3,-0.08893656363276359,-8.893656363276358
AVGO,AI半導體／網通,BUILT_VOLUME,2019-01-10,2019-01-11,20.63067901818173,2019-02-26,22.700210571289062,expired_30d,30,0.10031330288661189,10.031330288661188
AVGO,AI半導體／網通,BUILT_VOLUME,2019-12-16,2019-12-17,27.52615373606523,2019-12-20,27.343181610107422,structure_or_atr_stop,3,-0.006647210057468822,-0.6647210057468822
AVGO,AI半導體／網通,VOLUME_PIT,2020-06-30,2020-07-01,27.80735997590701,2020-08-13,29.012136459350586,expired_30d,30,0.04332581318353945,4.332581318353945
AVGO,AI半導體／網通,RUSH_VOLUME,2020-11-09,2020-11-10,32.977387718017546,2020-12-10,36.44160842895508,structure_or_atr_stop,21,0.10504836649158888,10.50483664915889
AVGO,AI半導體／網通,BUILT_VOLUME,2021-03-01,2021-03-02,44.04004008079663,2021-03-03,41.504337310791016,structure_or_atr_stop,1,-0.05757721303962415,-5.757721303962415
AVGO,AI半導體／網通,BUILT_VOLUME,2021-03-19,2021-03-22,42.80396212061353,2021-03-22,42.93260955810547,structure_or_atr_stop,0,0.003005503021646483,0.3005503021646483
AVGO,AI半導體／網通,BUILT_VOLUME,2021-06-23,2021-06-24,42.86352692100542,2021-08-06,44.19270706176758,expired_30d,30,0.031009584050601946,3.1009584050601946
AVGO,AI半導體／網通,BUILT_VOLUME,2021-09-10,2021-09-13,45.79261326734682,2021-09-30,44.47073745727539,structure_or_atr_stop,13,-0.028866572919829747,-2.8866572919829747
AVGO,AI半導體／網通,BUILT_VOLUME,2021-10-15,2021-10-18,45.98027642081688,2021-10-27,47.972049713134766,structure_or_atr_stop,7,0.04331799300397732,4.331799300397732
AVGO,AI半導體／網通,BUILT_VOLUME,2021-12-03,2021-12-06,51.885066907332096,2021-12-09,53.502803802490234,structure_or_atr_stop,3,0.03117923887517482,3.117923887517482
AVGO,AI半導體／網通,RUSH_VOLUME,2022-03-04,2022-03-07,55.215982170952,2022-04-08,54.54180908203125,structure_or_atr_stop,24,-0.012209745483354295,-1.2209745483354295
AVGO,AI半導體／網通,BUILT_VOLUME,2023-01-11,2023-01-12,54.94056662185897,2023-02-21,55.397705078125,structure_or_atr_stop,26,0.008320599592872568,0.8320599592872568
AVGO,AI半導體／網通,BUILT_VOLUME,2023-12-08,2023-12-11,92.99883446317496,2023-12-14,107.31016540527344,paper_target_15pct,3,0.15388720756242802,15.388720756242801
AVGO,AI半導體／網通,BUILT_VOLUME,2024-03-22,2024-03-25,131.86543482050158,2024-04-17,125.496826171875,structure_or_atr_stop,16,-0.048296270036918165,-4.829627003691817
AVGO,AI半導體／網通,BUILT_VOLUME,2024-09-12,2024-09-13,163.98937665506426,2024-10-24,168.74012756347656,structure_or_atr_stop,29,0.028969869910567603,2.8969869910567603
AVGO,AI半導體／網通,RUSH_VOLUME,2025-09-02,2025-09-03,300.69139446743696,2025-09-05,332.4541320800781,structure_or_atr_stop,2,0.10563234664196841,10.563234664196841
AVGO,AI半導體／網通,RUSH_VOLUME,2025-10-13,2025-10-14,348.87510857775106,2025-11-07,347.482666015625,structure_or_atr_stop,18,-0.003991235052000719,-0.3991235052000719
AVGO,AI半導體／網通,RUSH_VOLUME,2025-11-24,2025-11-25,383.55036764751947,2025-12-12,357.92413330078125,structure_or_atr_stop,12,-0.0668132180498614,-6.6813218049861405
GOOGL,大型科技平台,BUILT_VOLUME,2017-06-21,2017-06-22,48.51102137116971,2017-06-27,46.98784637451172,structure_or_atr_stop,3,-0.03139853488146138,-3.139853488146138
GOOGL,大型科技平台,RUSH_VOLUME,2017-09-27,2017-09-28,47.48704656643056,2017-10-26,49.13530731201172,structure_or_atr_stop,20,0.03470969168982485,3.470969168982485
GOOGL,大型科技平台,RUSH_VOLUME,2017-12-15,2017-12-18,53.45613415750091,2018-02-01,58.56022644042969,expired_30d,30,0.09548188179658279,9.548188179658279
GOOGL,大型科技平台,VOLUME_PIT,2018-07-02,2018-07-03,57.07980620330125,2018-08-15,61.069488525390625,expired_30d,30,0.06989656390702015,6.989656390702015
GOOGL,大型科技平台,BUILT_VOLUME,2020-02-06,2020-02-07,72.87007461844136,2020-02-24,70.36902618408203,structure_or_atr_stop,10,-0.034322023786241496,-3.4322023786241496
GOOGL,大型科技平台,BUILT_VOLUME,2020-07-02,2020-07-06,73.90101969826094,2020-08-17,75.14567565917969,expired_30d,30,0.016842202800458006,1.6842202800458006
GOOGL,大型科技平台,RUSH_VOLUME,2021-03-05,2021-03-08,103.49369879190897,2021-04-20,112.9489517211914,expired_30d,30,0.09136066291623979,9.13606629162398
GOOGL,大型科技平台,BUILT_VOLUME,2021-09-24,2021-09-27,139.84604495106788,2021-09-28,134.6361541748047,structure_or_atr_stop,1,-0.03725447350396027,-3.7254473503960273
GOOGL,大型科技平台,BUILT_VOLUME,2022-07-29,2022-08-01,114.51516452786315,2022-08-22,113.23590850830078,structure_or_atr_stop,15,-0.011171062145669874,-1.1171062145669874
GOOGL,大型科技平台,RUSH_VOLUME,2023-04-27,2023-04-28,106.31138513203108,2023-05-22,123.95088958740234,paper_target_15pct,16,0.16592300470419308,16.592300470419307
GOOGL,大型科技平台,BUILT_VOLUME,2023-12-07,2023-12-08,133.28651909353482,2023-12-20,137.1240692138672,structure_or_atr_stop,8,0.02879173487634823,2.879173487634823
GOOGL,大型科技平台,BUILT_VOLUME,2024-02-07,2024-02-08,144.83736133158143,2024-02-16,139.28494262695312,structure_or_atr_stop,6,-0.03833554169712439,-3.8335541697124387
GOOGL,大型科技平台,BUILT_VOLUME,2024-05-01,2024-05-02,163.6682834311264,2024-06-14,175.437255859375,expired_30d,30,0.07190747151204224,7.190747151204224
GOOGL,大型科技平台,RUSH_VOLUME,2024-06-21,2024-06-24,179.1390361000237,2024-07-17,179.63490295410156,structure_or_atr_stop,16,0.0027680558345808404,0.27680558345808404
GOOGL,大型科技平台,BUILT_VOLUME,2024-11-01,2024-11-04,169.19121567850718,2024-11-21,166.56808471679688,structure_or_atr_stop,13,-0.015503942986583308,-1.5503942986583308
GOOGL,大型科技平台,BUILT_VOLUME,2025-05-14,2025-05-15,165.49862530927092,2025-05-22,170.17788696289062,structure_or_atr_stop,5,0.028273719161566735,2.8273719161566735
GOOGL,大型科技平台,BUILT_VOLUME,2025-06-26,2025-06-27,173.39242257019777,2025-07-24,191.6233367919922,structure_or_atr_stop,18,0.10514250825703564,10.514250825703563
GOOGL,大型科技平台,BUILT_VOLUME,2025-12-22,2025-12-23,309.8459350441955,2026-02-04,332.6070861816406,structure_or_atr_stop,28,0.07345957639947254,7.345957639947254
AMD,AI半導體,BUILT_VOLUME,2017-03-10,2017-03-13,14.5089595413208,2017-03-17,13.489999771118164,structure_or_atr_stop,4,-0.07022969271509028,-7.0229692715090275
AMD,AI半導體,BUILT_VOLUME,2017-03-20,2017-03-21,14.428799617767334,2017-04-06,13.270000457763672,structure_or_atr_stop,12,-0.08031154293505749,-8.031154293505748
AMD,AI半導體,RUSH_VOLUME,2017-06-20,2017-06-21,13.3867196559906,2017-06-23,14.170000076293945,structure_or_atr_stop,2,0.0585117519774776,5.85117519774776
AMD,AI半導體,RUSH_VOLUME,2017-07-11,2017-07-12,14.198340076446533,2017-07-26,14.760000228881836,structure_or_atr_stop,10,0.03955815605283575,3.9558156052835747
AMD,AI半導體,VOLUME_PIT,2018-07-05,2018-07-06,15.5510404586792,2018-07-26,18.350000381469727,paper_target_15pct,14,0.179985379771062,17.9985379771062
AMD,AI半導體,BUILT_VOLUME,2019-05-02,2019-05-03,28.356599235534667,2019-05-07,26.65999984741211,structure_or_atr_stop,2,-0.0598308483337624,-5.98308483337624
AMD,AI半導體,VOLUME_PIT,2019-06-27,2019-06-28,31.142159923553468,2019-07-31,30.450000762939453,structure_or_atr_stop,22,-0.02222579173419892,-2.222579173419892
AMD,AI半導體,RUSH_VOLUME,2020-06-15,2020-06-16,55.83144122314453,2020-06-25,51.93000030517578,structure_or_atr_stop,7,-0.06987892184935096,-6.987892184935096
AMD,AI半導體,RUSH_VOLUME,2020-07-14,2020-07-15,55.069919082641604,2020-07-23,59.56999969482422,structure_or_atr_stop,6,0.08171576583269524,8.171576583269523
AMD,AI半導體,BUILT_VOLUME,2021-04-21,2021-04-22,81.77322061157227,2021-04-28,84.0199966430664,structure_or_atr_stop,4,0.027475694545118445,2.7475694545118445
AMD,AI半導體,BUILT_VOLUME,2021-08-23,2021-08-24,109.66889694213867,2021-09-08,106.16999816894531,structure_or_atr_stop,10,-0.03190420320393461,-3.190420320393461
AMD,AI半導體,BUILT_VOLUME,2022-05-23,2022-05-24,92.7250809173584,2022-06-02,108.58999633789062,paper_target_15pct,6,0.17109626935426347,17.10962693542635
AMD,AI半導體,RUSH_VOLUME,2023-03-07,2023-03-08,82.9555809173584,2023-03-16,96.5999984741211,paper_target_15pct,6,0.16447859692954792,16.447859692954793
AMD,AI半導體,BUILT_VOLUME,2023-08-04,2023-08-07,116.59272061157226,2023-08-11,107.56999969482422,structure_or_atr_stop,4,-0.07738665732663674,-7.738665732663675
AMD,AI半導體,BUILT_VOLUME,2023-11-01,2023-11-02,108.1759190826416,2023-12-07,128.3699951171875,paper_target_15pct,24,0.18667810919284644,18.667810919284644
AMD,AI半導體,BUILT_VOLUME,2024-05-30,2024-05-31,166.98329388427734,2024-06-18,154.6300048828125,structure_or_atr_stop,12,-0.07397919105623774,-7.397919105623774
AMD,AI半導體,BUILT_VOLUME,2025-08-08,2025-08-11,170.3800732727051,2025-09-05,151.13999938964844,structure_or_atr_stop,18,-0.1129244371920276,-11.29244371920276
AMD,AI半導體,BUILT_VOLUME,2025-11-12,2025-11-13,252.40379388427735,2025-11-18,230.2899932861328,structure_or_atr_stop,3,-0.08761279003707578,-8.761279003707578
MRVL,AI半導體／網通,BUILT_VOLUME,2017-03-10,2017-03-13,15.69135096304442,2017-03-13,15.256808280944824,structure_or_atr_stop,0,-0.027693133824041705,-2.7693133824041705
MRVL,AI半導體／網通,BUILT_VOLUME,2017-03-16,2017-03-17,15.090006706371437,2017-03-21,14.722308158874512,structure_or_atr_stop,2,-0.024367023464719306,-2.4367023464719306
MRVL,AI半導體／網通,VOLUME_PIT,2017-06-19,2017-06-20,16.93093585096151,2017-06-27,15.805180549621582,structure_or_atr_stop,5,-0.06649102632303683,-6.649102632303682
MRVL,AI半導體／網通,BUILT_VOLUME,2017-10-27,2017-10-30,17.427075435715867,2017-11-06,19.145732879638672,structure_or_atr_stop,5,0.09861995779283239,9.86199577928324
MRVL,AI半導體／網通,BUILT_VOLUME,2018-05-08,2018-05-09,20.130957469859577,2018-05-14,20.90088653564453,structure_or_atr_stop,3,0.03824602316793446,3.824602316793446
MRVL,AI半導體／網通,BUILT_VOLUME,2018-06-01,2018-06-04,21.286480413107387,2018-06-07,21.158220291137695,structure_or_atr_stop,3,-0.006025426443477033,-0.6025426443477033
MRVL,AI半導體／網通,BUILT_VOLUME,2018-07-12,2018-07-13,21.107084662643405,2018-08-10,19.984941482543945,structure_or_atr_stop,20,-0.05316429047567606,-5.316429047567606
MRVL,AI半導體／網通,BUILT_VOLUME,2019-01-04,2019-01-07,15.693142864570119,2019-02-06,18.328277587890625,paper_target_15pct,21,0.1679163151741747,16.79163151741747
MRVL,AI半導體／網通,VOLUME_PIT,2019-03-15,2019-03-18,19.377702143149744,2019-04-12,22.92049789428711,paper_target_15pct,19,0.18282847599604524,18.282847599604523
MRVL,AI半導體／網通,VOLUME_PIT,2019-11-25,2019-11-26,25.833239991439257,2019-12-03,24.41351318359375,structure_or_atr_stop,4,-0.0549573653291644,-5.49573653291644
MRVL,AI半導體／網通,BUILT_VOLUME,2020-01-22,2020-01-23,27.100216165585355,2020-01-27,25.159412384033203,structure_or_atr_stop,2,-0.07161580445313143,-7.161580445313143
MRVL,AI半導體／網通,BUILT_VOLUME,2020-09-11,2020-09-14,38.649934020902634,2020-10-20,40.710636138916016,structure_or_atr_stop,26,0.053317092776896224,5.331709277689622
MRVL,AI半導體／網通,BUILT_VOLUME,2020-11-11,2020-11-12,41.3311173043625,2020-12-04,42.43218231201172,structure_or_atr_stop,15,0.026640097811558627,2.6640097811558627
MRVL,AI半導體／網通,VOLUME_PIT,2021-09-03,2021-09-07,60.74498517161713,2021-09-17,60.95746994018555,structure_or_atr_stop,8,0.0034979804171175743,0.34979804171175743
MRVL,AI半導體／網通,BUILT_VOLUME,2021-09-22,2021-09-23,61.826899382528836,2021-09-28,59.632320404052734,structure_or_atr_stop,3,-0.03549553673875894,-3.5495536738758937
MRVL,AI半導體／網通,BUILT_VOLUME,2021-10-12,2021-10-13,63.34219820454616,2021-11-18,73.83686065673828,paper_target_15pct,26,0.1656820058297077,16.56820058297077
MRVL,AI半導體／網通,BUILT_VOLUME,2021-11-24,2021-11-26,71.57252307001016,2021-11-30,69.92642974853516,structure_or_atr_stop,2,-0.022998956175749874,-2.2998956175749874
MRVL,AI半導體／網通,BUILT_VOLUME,2022-06-02,2022-06-03,59.07629167384594,2022-06-10,52.22703170776367,structure_or_atr_stop,5,-0.11593923335432621,-11.59392333543262
